,Archipelago,Island1,Island2,beta_sor,beta_sim,beta_sne,mean_emerse_pres,mean_emerse_past,mean_island_age,Distance_km,diff_emerse_pres,diff_emerse_past,diff_island_age,d_past.y,diif_present_air,diff_past_air
743,Maldives,Lhaviyani,Kaafu,0.392405063,0.294117647,0.098287416,29.695,1187.25,4,102.89,15.93,303.52,0,70.18212624,0.03621917,0.021302032
744,Maldives,Lhaviyani,Laamu,0.458333333,0.071428571,0.386904762,34.85,1049.235,4,382.8,5.62,27.49,0,352.9062787,0.03863013,0.044960928
745,Maldives,Raa,Alifu,0.52,0.142857143,0.377142857,25,1292.57,4,170.17,17.66,552.42,0,135.3873291,0.00534246,0
746,Maldives,Raa,Alifu_Dhaalu,0.612903226,0.142857143,0.470046083,23.51,1243.905,4,221.27,20.64,455.09,0,186.9719419,0.01978082,0
747,Maldives,Raa,Baa,0.6,0.142857143,0.457142857,31.7,1136.5,4,55.61,4.26,240.28,0,23.97288107,0.00465753,0
748,Maldives,Raa,Dhaalu,0.538461538,0.142857143,0.395604396,21.825,1031.61,4,297.07,24.01,30.5,0,265.8784554,0.04838356,0
749,Maldives,Raa,Faafu,0.2,0.142857143,0.057142857,23.105,1166.075,4,264.44,21.45,299.43,0,231.2547396,0.04838356,0
750,Maldives,Raa,Gaaf_Alif,0.25,0.142857143,0.107142857,27.555,1385.555,4,527.85,12.55,738.39,0,492.113805,0.01931507,0
751,Maldives,Raa,Gaafu_Dhaalu,0.368421053,0.142857143,0.22556391,35.695,940.475,4,586.48,3.73,151.77,0,558.643261,0.03027397,0
752,Maldives,Raa,Haa_Dhaalu,0.52,0.142857143,0.377142857,24.78,1279.505,4,115.6,18.1,526.29,0,80.97313388,0.02906849,0
753,Maldives,Raa,Kaafu,0.769230769,0.142857143,0.626373626,27.78,1177.685,4,137.56,12.1,322.65,0,104.839833,0.02306849,0.023658896
754,Maldives,Raa,Laamu,0.428571429,0.142857143,0.285714286,32.935,1039.67,4,407.49,1.79,46.62,0,377.5839855,0.02547945,0
755,Maldives,Raa,Lhaviyani,0.707317073,0.142857143,0.56445993,35.745,1025.925,4,70.74,3.83,19.13,0,41.34216757,0.01315068,0.044960928
756,Maldives,Seenu,Alifu,0.285714286,0.166666667,0.119047619,16.845,1554.95,4,527.78,1.35,27.66,0,487.915467,0.02627397,0
757,Maldives,Seenu,Alifu_Dhaalu,0.5,0.5,0,15.355,1506.285,4,470.46,4.33,69.67,0,431.0800798,0.00115069,0
758,Maldives,Seenu,Baa,0.404255319,0.391304348,0.012950971,23.545,1398.88,4,634.49,12.05,284.48,0,597.7710189,0.02558904,0
759,Maldives,Seenu,Dhaalu,0.302325581,0.210526316,0.091799266,13.67,1293.99,4,394.22,7.7,494.26,0,357.9465933,0.02745205,0
760,Maldives,Seenu,Faafu,0.5625,0.125,0.4375,14.95,1428.455,4,430.65,5.14,225.33,0,392.3828775,0.02745205,0
761,Maldives,Seenu,Gaaf_Alif,0.575757576,0.222222222,0.353535354,19.4,1647.935,4,162.31,3.76,213.63,0,121.4919429,0.00161644,0
762,Maldives,Seenu,Gaafu_Dhaalu,0.333333333,0,0.333333333,27.54,1202.855,4,104.68,20.04,676.53,0,71.7613989,0.00934246,0
763,Maldives,Seenu,Haa_Dhaalu,0.285714286,0.166666667,0.119047619,16.625,1541.885,4,806.24,1.79,1.53,0,766.5312717,0.05,0
764,Maldives,Seenu,Kaafu,0.420289855,0.166666667,0.253623188,19.625,1440.065,4,569.33,4.21,202.11,0,531.5279709,0.00213698,0.023658896
765,Maldives,Seenu,Laamu,0.315789474,0.071428571,0.244360902,24.78,1302.05,4,286.92,14.52,478.14,0,251.9321233,0.00454794,0
766,Maldives,Seenu,Lhaviyani,0.448275862,0.333333333,0.114942529,27.59,1288.305,4,668.4,20.14,505.63,0,633.9203054,0.03408219,0.044960928
767,Maldives,Seenu,Raa,0.612903226,0.142857143,0.470046083,25.675,1278.74,4,687.47,16.31,524.76,0,652.9780122,0.02093151,0
768,Maldives,Shaviyani,Alifu,0.428571429,0.333333333,0.095238095,13.93,1025.065,4,230.18,4.48,1087.43,0,199.6532478,0.02372603,0.037539148
769,Maldives,Shaviyani,Alifu_Dhaalu,0.5,0.5,0,12.44,976.4,4,286.52,1.5,990.1,0,256.4778606,0.04884931,0.037539148
770,Maldives,Shaviyani,Baa,0.617021277,0.608695652,0.008325624,20.63,868.995,4,120.12,17.88,775.29,0,92.73879972,0.02441096,0.037539148
771,Maldives,Shaviyani,Dhaalu,0.302325581,0.210526316,0.091799266,10.755,764.105,4,362.71,1.87,565.51,0,335.7743741,0.07745205,0.037539148
772,Maldives,Shaviyani,Faafu,0.5625,0.125,0.4375,12.035,898.57,4,330.62,0.69,834.44,0,301.6906582,0.07745205,0.037539148
773,Maldives,Shaviyani,Gaaf_Alif,0.515151515,0.111111111,0.404040404,16.485,1118.05,4,596.3,9.59,1273.4,0,564.8197237,0.04838356,0.037539148
774,Maldives,Shaviyani,Gaafu_Dhaalu,0.333333333,0,0.333333333,24.625,672.97,4,649.59,25.87,383.24,0,626.0091797,0.05934246,0.037539148
775,Maldives,Shaviyani,Haa_Dhaalu,0.285714286,0.166666667,0.119047619,13.71,1012,4,57.47,4.04,1061.3,0,27.09905252,0,0.037539148
776,Maldives,Shaviyani,Kaafu,0.47826087,0.25,0.22826087,16.71,910.18,4,194.88,10.04,857.66,0,166.4157516,0.05213698,0.061198044
777,Maldives,Shaviyani,Laamu,0.368421053,0.142857143,0.22556391,21.865,772.165,4,469.4,20.35,581.63,0,443.7499041,0.05454794,0.037539148
778,Maldives,Shaviyani,Lhaviyani,0.448275862,0.333333333,0.114942529,24.675,758.42,4,84.93,25.97,554.14,0,59.78808622,0.01591781,0.082500076
779,Maldives,Shaviyani,Raa,0.612903226,0.142857143,0.470046083,22.76,748.855,4,66.45,22.14,535.01,0,41.29579297,0.02906849,0.037539148
780,Maldives,Shaviyani,Seenu,0.458333333,0.458333333,0,14.605,1011.235,4,758.92,5.83,1059.77,0,728.6839308,0.05,0.037539148
781,Maldives,Thaa,Alifu,0.2,0,0.2,20.03,1350.19,4,190.65,7.72,437.18,0,154.3510822,0.02309589,0.031080675
782,Maldives,Thaa,Alifu_Dhaalu,0.611111111,0.416666667,0.194444444,18.54,1301.525,4,133.82,10.7,339.85,0,98.00569496,0.00202739,0.031080675
783,Maldives,Thaa,Baa,0.542857143,0.333333333,0.20952381,26.73,1194.12,4,298.93,5.68,125.04,0,265.7766341,0.02241096,0.031080675
784,Maldives,Thaa,Dhaalu,0.225806452,0,0.225806452,16.855,1089.23,4,59.46,14.07,84.74,0,26.75220847,0.03063013,0.031080675
785,Maldives,Thaa,Faafu,0.4,0.25,0.15,18.135,1223.695,4,93.31,11.51,184.19,0,58.60849264,0.03063013,0.031080675
786,Maldives,Thaa,Gaaf_Alif,0.428571429,0.333333333,0.095238095,22.585,1443.175,4,177.21,2.61,623.15,0,139.9575581,0.00156164,0.031080675
787,Maldives,Thaa,Gaafu_Dhaalu,0,0,0,30.725,998.095,4,236.53,13.67,267.01,0,207.1770141,0.01252054,0.031080675
788,Maldives,Thaa,Haa_Dhaalu,0.2,0,0.2,19.81,1337.125,4,465.47,8.16,411.05,0,429.3268869,0.04682192,0.031080675
789,Maldives,Thaa,Kaafu,0.578947368,0,0.578947368,22.81,1235.305,4,232.56,2.16,207.41,0,198.323586,0.00531506,0.054739571
790,Maldives,Thaa,Laamu,0.076923077,0,0.076923077,27.965,1097.29,4,63.33,8.15,68.62,0,31.90773851,0.00772602,0.031080675
791,Maldives,Thaa,Lhaviyani,0.47826087,0,0.47826087,30.775,1083.545,4,327.76,13.77,96.11,0,296.8459206,0.03090411,0.076041603
792,Maldives,Thaa,Raa,0.368421053,0.142857143,0.22556391,28.86,1073.98,4,350.53,9.94,115.24,0,319.6036274,0.01775343,0.031080675
793,Maldives,Thaa,Seenu,0.333333333,0,0.333333333,20.705,1336.36,4,341.2,6.37,409.52,0,305.1917652,0.00317808,0.031080675
794,Maldives,Thaa,Shaviyani,0.333333333,0,0.333333333,17.79,806.475,4,382.31,12.2,650.25,0,355.639546,0.04682192,0.006458473
795,Maluku_Islands,Seram,Ambon,0.142490372,0,0.142490372,8852.495,10211.575,3.4,164.3,14367.23,15876.83,0,155.8857468,0.54734247,0.000143194
796,Maluku_Islands,Seram,Buru,0.293350717,0.158385093,0.134965624,12360.285,13783.5,3.4,317.49,7351.65,8732.98,0,310.7541602,0.88534247,0.000143194
797,Maluku_Islands,Seram,Tanimbar_Islands,0.324357405,0.258064516,0.066292889,10595.51,15389.985,3.4,545.55,10881.2,5520.01,0,518.0888521,0.77441096,0
798,Maluku_Islands,Seram,Wetar,0.412358134,0.33045977,0.081898364,9409.48,10606.93,3.4,644.72,13253.26,15086.12,0,638.6901414,0.82090411,0
799,Maluku_Islands,Ambon,Buru,0.277439024,0.263975155,0.013463869,5176.67,5845.085,3.4,160.72,7015.58,7143.85,0,154.6963906,0.338,0.000286388
800,Maluku_Islands,Ambon,Tanimbar_Islands,0.354107649,0.317365269,0.036742379,3411.895,7451.57,3.4,559.11,3486.03,10356.82,0,532.3610825,1.32175343,0.000143194
801,Maluku_Islands,Ambon,Wetar,0.413489736,0.401197605,0.012292131,2225.865,2668.515,3.4,505.47,1113.97,790.71,0,500.1523718,1.36824658,0.000143194
802,Maluku_Islands,Buru,Tanimbar_Islands,0.380403458,0.332298137,0.048105322,6919.685,11023.495,3.4,696.14,3529.55,3212.97,0,671.0694959,1.65975343,0.000143194
803,Maluku_Islands,Buru,Wetar,0.456716418,0.434782609,0.021933809,5733.655,6240.44,3.4,487.6,5901.61,6353.14,0,483.9607851,1.70624658,0.000143194
804,Maluku_Islands,Tanimbar_Islands,Wetar,0.327777778,0.304597701,0.023180077,3968.88,7846.925,3.4,568.34,2372.06,9566.11,0,543.975477,0.04649315,0
805,Maluku_Islands,Ambon,Seram,0.142490372,0,0.142490372,8852.495,10211.575,3.4,164.3,14367.23,15876.83,0,155.8857468,0.54734247,0.000143194
806,Maluku_Islands,Buru,Seram,0.293350717,0.158385093,0.134965624,12360.285,13783.5,3.4,317.49,7351.65,8732.98,0,310.7541602,0.88534247,0.000143194
807,Maluku_Islands,Buru,Ambon,0.277439024,0.263975155,0.013463869,5176.67,5845.085,3.4,160.72,7015.58,7143.85,0,154.6963906,0.338,0.000286388
808,Maluku_Islands,Tanimbar_Islands,Seram,0.324357405,0.258064516,0.066292889,10595.51,15389.985,3.4,545.55,10881.2,5520.01,0,518.0888521,0.77441096,0
809,Maluku_Islands,Tanimbar_Islands,Ambon,0.354107649,0.317365269,0.036742379,3411.895,7451.57,3.4,559.11,3486.03,10356.82,0,532.3610825,1.32175343,0.000143194
810,Maluku_Islands,Tanimbar_Islands,Buru,0.380403458,0.332298137,0.048105322,6919.685,11023.495,3.4,696.14,3529.55,3212.97,0,671.0694959,1.65975343,0.000143194
811,Maluku_Islands,Wetar,Seram,0.412358134,0.33045977,0.081898364,9409.48,10606.93,3.4,644.72,13253.26,15086.12,0,638.6901414,0.82090411,0
812,Maluku_Islands,Wetar,Ambon,0.413489736,0.401197605,0.012292131,2225.865,2668.515,3.4,505.47,1113.97,790.71,0,500.1523718,1.36824658,0.000143194
813,Maluku_Islands,Wetar,Buru,0.456716418,0.434782609,0.021933809,5733.655,6240.44,3.4,487.6,5901.61,6353.14,0,483.9607851,1.70624658,0.000143194
814,Maluku_Islands,Wetar,Tanimbar_Islands,0.327777778,0.304597701,0.023180077,3968.88,7846.925,3.4,568.34,2372.06,9566.11,0,543.975477,0.04649315,0
815,Marianas_Islands,Guam,Anatahan,0.747663551,0.15625,0.591413551,272.24,347.86,16.8,338.8,475.92,602.12,23.6,336.6152091,0.19035616,0.088097191
816,Marianas_Islands,Guam,Saipan,0.222826087,0.214285714,0.008540373,343.985,494.37,16.8,219.43,332.43,309.1,23.6,214.9235545,0.05139726,0.015595245
817,Marianas_Islands,Guam,Agrihan,0.707762557,0.135135135,0.572627422,277.69,355.36,16.8,594.44,465.02,587.12,23.6,592.1685774,0.30715068,0.000943184
818,Marianas_Islands,Guam,Pagan,0.591666667,0.155172414,0.436494253,277.47,365.44,16.8,525.71,465.46,566.96,23.6,522.7476207,0.24684931,0.000943184
819,Marianas_Islands,Guam,Rota,0.259475219,0.211180124,0.048295094,296.68,386.57,16.8,90.44,427.04,524.7,23.6,87.66842254,0.01073972,0.022871018
820,Marianas_Islands,Guam,Tinian,0.31372549,0.153225806,0.160499684,341.64,486.185,16.8,197.74,337.12,325.47,23.6,193.3872607,0.05139726,0.044915009
821,Marianas_Islands,Anatahan,Saipan,0.706422018,0,0.706422018,106.025,193.31,5,129.45,143.49,293.02,0,126.0156055,0.1389589,0.103692436
822,Marianas_Islands,Anatahan,Agrihan,0.072463768,0,0.072463768,39.73,54.3,5,264.64,10.9,15,0,263.4406284,0.11679452,0.087154007
823,Marianas_Islands,Anatahan,Pagan,0.355555556,0.09375,0.261805556,39.51,64.38,5,195.89,10.46,35.16,0,193.9996717,0.05649315,0.087154007
824,Marianas_Islands,Anatahan,Rota,0.678756477,0.03125,0.647506477,58.72,85.51,5,248.63,48.88,77.42,0,246.9304735,0.17961644,0.110968209
825,Marianas_Islands,Anatahan,Tinian,0.602564103,0.03125,0.571314103,103.68,185.125,5,148.83,138.8,276.65,0,145.5493117,0.1389589,0.1330122
826,Marianas_Islands,Saipan,Agrihan,0.668161435,0,0.668161435,111.475,200.81,5,395.71,132.59,278.02,0,392.1889739,0.25575342,0.016538429
827,Marianas_Islands,Saipan,Pagan,0.557377049,0.068965517,0.488411532,111.255,210.89,5,325.28,133.03,257.86,0,321.0680171,0.19545205,0.016538429
828,Marianas_Islands,Saipan,Rota,0.268011527,0.211180124,0.056831403,130.465,232.02,5,128.41,94.61,215.6,0,124.388819,0.04065754,0.007275773
829,Marianas_Islands,Saipan,Tinian,0.225806452,0.032258065,0.193548387,175.425,331.635,5,24.52,4.69,16.37,0,18.91765714,0,0.029319764
830,Marianas_Islands,Agrihan,Pagan,0.284210526,0.081081081,0.203129445,44.96,71.88,5,75.39,0.44,20.16,0,73.41304004,0.06030137,0
831,Marianas_Islands,Agrihan,Rota,0.646464646,0.054054054,0.592410592,64.17,93.01,5,516.09,37.98,62.42,0,514.3038419,0.29641096,0.023814202
832,Marianas_Islands,Agrihan,Tinian,0.565217391,0.054054054,0.511163337,109.13,192.625,5,418.57,127.9,261.65,0,415.2026801,0.25575342,0.045858193
833,Marianas_Islands,Pagan,Rota,0.515981735,0.086206897,0.429774839,63.95,103.09,5,444.94,38.42,42.26,0,442.4628851,0.23610959,0.023814202
834,Marianas_Islands,Pagan,Tinian,0.428571429,0.103448276,0.325123153,108.91,202.705,5,345.95,128.34,241.49,0,341.8917233,0.19545205,0.045858193
835,Marianas_Islands,Rota,Tinian,0.256140351,0.14516129,0.110979061,128.12,223.835,5,104.98,89.92,199.23,0,101.1125252,0.04065754,0.022043991
836,Marianas_Islands,Anatahan,Guam,0.747663551,0.15625,0.591413551,272.24,347.86,16.8,338.8,475.92,602.12,23.6,336.6152091,0.19035616,0.088097191
837,Marianas_Islands,Saipan,Guam,0.222826087,0.214285714,0.008540373,343.985,494.37,16.8,219.43,332.43,309.1,23.6,214.9235545,0.05139726,0.015595245
838,Marianas_Islands,Saipan,Anatahan,0.706422018,0,0.706422018,106.025,193.31,5,129.45,143.49,293.02,0,126.0156055,0.1389589,0.103692436
839,Marianas_Islands,Agrihan,Guam,0.707762557,0.135135135,0.572627422,277.69,355.36,16.8,594.44,465.02,587.12,23.6,592.1685774,0.30715068,0.000943184
840,Marianas_Islands,Agrihan,Anatahan,0.072463768,0,0.072463768,39.73,54.3,5,264.64,10.9,15,0,263.4406284,0.11679452,0.087154007
841,Marianas_Islands,Agrihan,Saipan,0.668161435,0,0.668161435,111.475,200.81,5,395.71,132.59,278.02,0,392.1889739,0.25575342,0.016538429
842,Marianas_Islands,Pagan,Guam,0.591666667,0.155172414,0.436494253,277.47,365.44,16.8,525.71,465.46,566.96,23.6,522.7476207,0.24684931,0.000943184
843,Marianas_Islands,Pagan,Anatahan,0.355555556,0.09375,0.261805556,39.51,64.38,5,195.89,10.46,35.16,0,193.9996717,0.05649315,0.087154007
844,Marianas_Islands,Pagan,Saipan,0.557377049,0.068965517,0.488411532,111.255,210.89,5,325.28,133.03,257.86,0,321.0680171,0.19545205,0.016538429
845,Marianas_Islands,Pagan,Agrihan,0.284210526,0.081081081,0.203129445,44.96,71.88,5,75.39,0.44,20.16,0,73.41304004,0.06030137,0
846,Marianas_Islands,Rota,Guam,0.259475219,0.211180124,0.048295094,296.68,386.57,16.8,90.44,427.04,524.7,23.6,87.66842254,0.01073972,0.022871018
847,Marianas_Islands,Rota,Anatahan,0.678756477,0.03125,0.647506477,58.72,85.51,5,248.63,48.88,77.42,0,246.9304735,0.17961644,0.110968209
848,Marianas_Islands,Rota,Saipan,0.268011527,0.211180124,0.056831403,130.465,232.02,5,128.41,94.61,215.6,0,124.388819,0.04065754,0.007275773
849,Marianas_Islands,Rota,Agrihan,0.646464646,0.054054054,0.592410592,64.17,93.01,5,516.09,37.98,62.42,0,514.3038419,0.29641096,0.023814202
850,Marianas_Islands,Rota,Pagan,0.515981735,0.086206897,0.429774839,63.95,103.09,5,444.94,38.42,42.26,0,442.4628851,0.23610959,0.023814202
851,Marianas_Islands,Tinian,Guam,0.31372549,0.153225806,0.160499684,341.64,486.185,16.8,197.74,337.12,325.47,23.6,193.3872607,0.05139726,0.044915009
852,Marianas_Islands,Tinian,Anatahan,0.602564103,0.03125,0.571314103,103.68,185.125,5,148.83,138.8,276.65,0,145.5493117,0.1389589,0.1330122
853,Marianas_Islands,Tinian,Saipan,0.225806452,0.032258065,0.193548387,175.425,331.635,5,24.52,4.69,16.37,0,18.91765714,0,0.029319764
854,Marianas_Islands,Tinian,Agrihan,0.565217391,0.054054054,0.511163337,109.13,192.625,5,418.57,127.9,261.65,0,415.2026801,0.25575342,0.045858193
855,Marianas_Islands,Tinian,Pagan,0.428571429,0.103448276,0.325123153,108.91,202.705,5,345.95,128.34,241.49,0,341.8917233,0.19545205,0.045858193
856,Marianas_Islands,Tinian,Rota,0.256140351,0.14516129,0.110979061,128.12,223.835,5,104.98,89.92,199.23,0,101.1125252,0.04065754,0.022043991
857,Sao_Tome_Principe_and_Annobon,Principe,Sao_Tome,0.37,0.329787234,0.040212766,528.765,735.82,15.525,16.71,748.21,979.04,30.15,12.07531118,0.59230137,0.292600059
858,Sao_Tome_Principe_and_Annobon,Annobon,Sao_Tome,0.888,0.631578947,0.256421053,469.915,655.93,9.425,227.33,865.91,1138.82,17.95,222.7153802,0.30939726,0.271576882
859,Sao_Tome_Principe_and_Annobon,Annobon,Principe,0.85840708,0.578947368,0.279459711,95.81,166.41,24.5,319.27,117.7,159.78,12.2,315.6141363,0.90169863,0.564176941
860,Sao_Tome_Principe_and_Annobon,Sao_Tome,Principe,0.37,0.329787234,0.040212766,528.765,735.82,15.525,16.71,748.21,979.04,30.15,12.07531118,0.59230137,0.292600059
861,Sao_Tome_Principe_and_Annobon,Sao_Tome,Annobon,0.888,0.631578947,0.256421053,469.915,655.93,9.425,227.33,865.91,1138.82,17.95,222.7153802,0.30939726,0.271576882
862,Sao_Tome_Principe_and_Annobon,Principe,Annobon,0.85840708,0.578947368,0.279459711,95.81,166.41,24.5,319.27,117.7,159.78,12.2,315.6141363,0.90169863,0.564176941
863,Seychelles,Desroches,Farquhar_Atoll,0.344537815,0.271028037,0.073509778,49.13,2037.56,135,566.11,NA,NA,0,NA,NA,NA
864,Seychelles,Desroches,Ile_Aride,0.274074074,0.251908397,0.022165677,45.45,1876.535,135,274.65,7.36,322.05,0,233.4157505,0.15304109,0.036249923
865,Seychelles,Desroches,Ile_au_Cerf,0.314285714,0.088607595,0.225678119,120,3227.37,135,235.33,141.74,2379.62,0,184.1149243,0.10884931,0.026830292
866,Seychelles,Desroches,La_Digue,0.330645161,0.290598291,0.040046871,52.055,1748.2,442.75,280.73,5.85,578.72,615.5,241.8517103,0.10884931,0.022812462
867,Seychelles,Desroches,Mahe,0.375358166,0.167938931,0.207419235,113.07,3227.24,444.285,229.01,127.88,2379.36,618.57,177.5076929,0.10884931,0.131770897
868,Seychelles,Desroches,Praslin,0.354651163,0.152671756,0.201979407,52.055,2220.34,443.625,276.33,5.85,365.56,617.25,231.3433065,0.10884931,0.042678452
869,Seychelles,Desroches,Silhouette_Island,0.316872428,0.258928571,0.057943857,115.845,3226.31,135,218.52,133.43,2377.5,0,167.1423568,0.09709589,0.115370369
870,Seychelles,Farquhar_Atoll,Ile_Aride,0.37398374,0.280373832,0.093609908,NA,NA,135,828.69,NA,NA,0,NA,NA,NA
871,Seychelles,Farquhar_Atoll,Ile_au_Cerf,0.344086022,0.227848101,0.11623792,NA,NA,135,781.65,NA,NA,0,NA,NA,NA
872,Seychelles,Farquhar_Atoll,La_Digue,0.339285714,0.308411215,0.030874499,NA,NA,442.75,827.68,NA,NA,615.5,NA,NA,NA
873,Seychelles,Farquhar_Atoll,Mahe,0.433846154,0.140186916,0.293659238,NA,NA,444.285,779.34,NA,NA,618.57,NA,NA,NA
874,Seychelles,Farquhar_Atoll,Praslin,0.4,0.102803738,0.297196262,NA,NA,443.625,825.82,NA,NA,617.25,NA,NA,NA
875,Seychelles,Farquhar_Atoll,Silhouette_Island,0.333333333,0.317757009,0.015576324,NA,NA,135,775.81,NA,NA,0,NA,NA,NA
876,Seychelles,Ile_Aride,Ile_au_Cerf,0.321100917,0.063291139,0.257809778,116.32,3066.345,135,49.71,149.1,2701.67,0,0.285840426,0.04419178,0.063080215
877,Seychelles,Ile_Aride,La_Digue,0.265625,0.196581197,0.069043803,48.375,1587.175,442.75,25.17,13.21,256.67,615.5,-11.91737362,0.04419178,0.059062385
878,Seychelles,Ile_Aride,Mahe,0.350140056,0.165467626,0.18467243,109.39,3066.215,444.285,53.83,135.24,2701.41,618.57,4.118609041,0.04419178,0.16802082
879,Seychelles,Ile_Aride,Praslin,0.215909091,0.007194245,0.208714846,48.375,2059.315,443.625,17.73,13.21,687.61,617.25,-25.46577742,0.04419178,0.078928375
880,Seychelles,Ile_Aride,Silhouette_Island,0.274900398,0.1875,0.087400398,112.165,3065.285,135,56.63,140.79,2699.55,0,7.043272913,0.0559452,0.151620292
881,Seychelles,Ile_au_Cerf,La_Digue,0.255102041,0.075949367,0.179152674,122.925,2938.01,442.75,48.1,135.89,2958.34,615.5,1.031800242,0,0.00401783
882,Seychelles,Ile_au_Cerf,Mahe,0.474747475,0.012658228,0.462089247,183.94,4417.05,444.285,0.05,13.86,0.26,618.57,-59.64221709,0,0.104940605
883,Seychelles,Ile_au_Cerf,Praslin,0.47260274,0.025316456,0.447286284,122.925,3410.15,443.625,10.6,135.89,2014.06,617.25,-42.57660356,0,0.01584816
884,Seychelles,Ile_au_Cerf,Silhouette_Island,0.246073298,0.088607595,0.157465703,186.715,4416.12,135,68.2,8.31,2.12,0,8.632446779,0.01175342,0.088540077
885,Seychelles,La_Digue,Mahe,0.331343284,0.042735043,0.288608241,115.995,2937.88,752.035,53.11,122.03,2958.08,3.07,5.754568857,0,0.108958435
886,Seychelles,La_Digue,Praslin,0.315151515,0.034188034,0.280963481,54.98,1930.98,751.375,10.74,0,944.28,1.75,-30.09981761,0,0.01986599
887,Seychelles,La_Digue,Silhouette_Island,0.248908297,0.232142857,0.01676544,118.77,2936.95,442.75,68.97,127.58,2956.22,615.5,21.73923273,0.01175342,0.092557907
888,Seychelles,Mahe,Praslin,0.201856148,0.192488263,0.009367886,115.995,3410.02,752.91,48.54,122.03,2013.8,1.32,-4.923834944,0,0.089092445
889,Seychelles,Mahe,Silhouette_Island,0.363636364,0.0625,0.301136364,179.785,4415.99,444.285,33.42,5.55,1.86,618.57,-26.43478461,0.01175342,0.016400528
890,Seychelles,Praslin,Silhouette_Island,0.353846154,0.0625,0.291346154,118.77,3409.09,443.625,59.81,127.58,2011.94,617.25,6.470828928,0.01175342,0.072691917
891,Seychelles,Farquhar_Atoll,Desroches,0.344537815,0.271028037,0.073509778,NA,NA,135,566.11,NA,NA,0,NA,NA,NA
892,Seychelles,Ile_Aride,Desroches,0.274074074,0.251908397,0.022165677,45.45,1876.535,135,274.65,7.36,322.05,0,233.4157505,0.15304109,NA
893,Seychelles,Ile_Aride,Farquhar_Atoll,0.37398374,0.280373832,0.093609908,41.77,1715.51,135,828.69,NA,NA,0,NA,NA,NA
894,Seychelles,Ile_au_Cerf,Desroches,0.314285714,0.088607595,0.225678119,120,3227.37,135,235.33,141.74,2379.62,0,184.1149243,0.10884931,0.026830292
895,Seychelles,Ile_au_Cerf,Farquhar_Atoll,0.344086022,0.227848101,0.11623792,190.87,4417.18,135,781.65,NA,NA,0,NA,NA,NA
896,Seychelles,Ile_au_Cerf,Ile_Aride,0.321100917,0.063291139,0.257809778,116.32,3066.345,135,49.71,149.1,2701.67,0,0.285840426,0.04419178,0.063080215
897,Seychelles,La_Digue,Desroches,0.330645161,0.290598291,0.040046871,52.055,1748.2,442.75,280.73,5.85,578.72,615.5,241.8517103,0.10884931,0.022812462
898,Seychelles,La_Digue,Farquhar_Atoll,0.339285714,0.308411215,0.030874499,54.98,1458.84,442.75,827.68,NA,NA,615.5,NA,NA,NA
899,Seychelles,La_Digue,Ile_Aride,0.265625,0.196581197,0.069043803,48.375,1587.175,442.75,25.17,13.21,256.67,615.5,-11.91737362,0.04419178,0.059062385
900,Seychelles,La_Digue,Ile_au_Cerf,0.255102041,0.075949367,0.179152674,122.925,2938.01,442.75,48.1,135.89,2958.34,615.5,1.031800242,0,0.00401783
901,Seychelles,Mahe,Desroches,0.375358166,0.167938931,0.207419235,113.07,3227.24,444.285,229.01,127.88,2379.36,618.57,177.5076929,0.10884931,0.131770897
902,Seychelles,Mahe,Farquhar_Atoll,0.433846154,0.140186916,0.293659238,177.01,4416.92,444.285,779.34,NA,NA,618.57,NA,NA,NA
903,Seychelles,Mahe,Ile_Aride,0.350140056,0.165467626,0.18467243,109.39,3066.215,444.285,53.83,135.24,2701.41,618.57,4.118609041,0.04419178,0.16802082
904,Seychelles,Mahe,Ile_au_Cerf,0.474747475,0.012658228,0.462089247,183.94,4417.05,444.285,0.05,13.86,0.26,618.57,-59.64221709,0,0.104940605
905,Seychelles,Mahe,La_Digue,0.331343284,0.042735043,0.288608241,115.995,2937.88,752.035,53.11,122.03,2958.08,3.07,5.754568857,0,0.108958435
906,Seychelles,Praslin,Desroches,0.354651163,0.152671756,0.201979407,52.055,2220.34,443.625,276.33,5.85,365.56,617.25,231.3433065,0.10884931,0.042678452
907,Seychelles,Praslin,Farquhar_Atoll,0.4,0.102803738,0.297196262,54.98,2403.12,443.625,825.82,NA,NA,617.25,NA,NA,NA
908,Seychelles,Praslin,Ile_Aride,0.215909091,0.007194245,0.208714846,48.375,2059.315,443.625,17.73,13.21,687.61,617.25,-25.46577742,0.04419178,0.078928375
909,Seychelles,Praslin,Ile_au_Cerf,0.47260274,0.025316456,0.447286284,122.925,3410.15,443.625,10.6,135.89,2014.06,617.25,-42.57660356,0,0.01584816
910,Seychelles,Praslin,La_Digue,0.315151515,0.034188034,0.280963481,54.98,1930.98,751.375,10.74,0,944.28,1.75,-30.09981761,0,0.01986599
911,Seychelles,Praslin,Mahe,0.201856148,0.192488263,0.009367886,115.995,3410.02,752.91,48.54,122.03,2013.8,1.32,-4.923834944,0,0.089092445
912,Seychelles,Silhouette_Island,Desroches,0.316872428,0.258928571,0.057943857,115.845,3226.31,135,218.52,133.43,2377.5,0,167.1423568,0.09709589,0.115370369
