,Archipelago,Island1,Island2,beta_sor,beta_sim,beta_sne,mean_emerse_pres,mean_emerse_past,mean_island_age,Distance_km,diff_emerse_pres,diff_emerse_past,diff_island_age,d_past.y,diif_present_air,diff_past_air
454,Fiji,Rotuma,Tailevu,0.936936937,0,0.936936937,2636.165,3835.57,28,605.56,5094.87,7374.28,0,595.6867612,1.90682192,0.238298162
455,Fiji,Serua,Tailevu,0.555555556,0.428571429,0.126984127,5169.16,6636.95,28,67.76,28.88,1771.52,0,57.16646197,0.15060274,0.000801372
456,Fiji,Bua,Ba,0.872340426,0.5,0.372340426,4139.03,9393.685,28,145.36,3272.14,2813.43,0,107.4063165,0.18446575,0.00150495
457,Fiji,Cakaudrove,Ba,0.813333333,0.794117647,0.019215686,5087.355,9004.315,28,223.22,1375.49,3592.17,0,196.9836984,0.23315069,0.019236183
458,Fiji,Cakaudrove,Bua,0.8,0.333333333,0.466666667,3451.285,7597.6,28,89.83,1896.65,778.74,0,57.15665403,0.41761644,0.017731233
459,Fiji,Lomaiviti,Ba,0.954545455,0.666666667,0.287878788,3111.22,5996.955,15.44,149.58,5327.76,9606.89,25.12,126.2633452,0.14550685,0.00150495
460,Fiji,Lomaiviti,Bua,1,1,0,1475.15,4590.24,15.44,107.34,2055.62,6793.46,25.12,77.58630086,0.0389589,0
461,Fiji,Lomaiviti,Cakaudrove,0.945945946,0.666666667,0.279279279,2423.475,4200.87,15.44,137.6,3952.27,6014.72,25.12,119.5636827,0.37865754,0.017731233
462,Fiji,Nadroga_Navosa,Ba,0.558441558,0.527777778,0.030663781,5252.05,8153.07,28,47.69,1046.1,5294.66,0,28.86646726,0.49315069,0.066533279
463,Fiji,Nadroga_Navosa,Bua,0.857142857,0.5,0.357142857,3615.98,6746.355,28,179.12,2226.04,2481.23,0,153.8594229,0.67761644,0.068038229
464,Fiji,Nadroga_Navosa,Cakaudrove,0.685714286,0.676470588,0.009243697,4564.305,6356.985,28,264.23,329.39,1702.49,0,250.6868048,0.26,0.085769462
465,Fiji,Nadroga_Navosa,Lomaiviti,0.948717949,0.666666667,0.282051282,2588.17,3349.625,15.44,154.58,4281.66,4312.23,25.12,143.9564516,0.63865754,0.068038229
466,Fiji,Namosi,Ba,0.821428571,0.666666667,0.154761905,6318.425,9157.82,28,75.57,1086.65,3285.16,0,57.63684062,1.7470411,0.10158329
467,Fiji,Namosi,Bua,0.80952381,0.666666667,0.142857143,4682.355,7751.105,28,153.46,4358.79,471.73,0,129.0897963,1.93150685,0.10308824
468,Fiji,Namosi,Cakaudrove,0.755102041,0.6,0.155102041,5630.68,7361.735,28,213.27,2462.14,307.01,0,200.6171781,1.51389041,0.120819473
469,Fiji,Namosi,Lomaiviti,1,1,0,3654.545,4354.375,15.44,224.34,6414.41,6321.73,25.12,214.606825,1.89254795,0.10308824
470,Fiji,Namosi,Nadroga_Navosa,0.803921569,0.666666667,0.137254902,5795.375,6510.49,28,50.95,2132.75,2009.5,0,45.70994704,1.25389041,0.035050011
471,Fiji,Rewa,Ba,0.796610169,0.666666667,0.129943503,4876.845,8001.84,28,93.71,1796.51,5597.12,0,72.84142075,0.30145206,0.016376877
472,Fiji,Rewa,Bua,0.833333333,0.666666667,0.166666667,3240.775,6595.125,28,147.22,1475.63,2783.69,0,119.9143764,0.48591781,0.017881827
473,Fiji,Rewa,Cakaudrove,0.692307692,0.555555556,0.136752137,4189.1,6205.755,28,200.48,421.02,2004.95,0,184.8917583,0.06830137,0.03561306
474,Fiji,Rewa,Lomaiviti,0.904761905,0.666666667,0.238095238,2212.965,3198.395,15.44,211.5,3531.25,4009.77,25.12,198.8314051,0.44695891,0.017881827
475,Fiji,Rewa,Nadroga_Navosa,0.814814815,0.722222222,0.092592593,4353.795,5354.51,28,88.04,750.41,302.46,0,79.86452717,0.19169863,0.050156402
476,Fiji,Rewa,Namosi,0.818181818,0.8,0.018181818,5420.17,6359.26,28,27.31,2883.16,2311.96,0,20.02490052,1.44558904,0.085206413
477,Fiji,Rotuma,Ba,0.875,0.609756098,0.265243902,2931.915,5474.415,28,563.89,5686.37,10651.97,0,546.5725285,1.60536986,0.218231519
478,Fiji,Rotuma,Bua,0.972850679,0.5,0.472850679,1295.845,4067.7,28,509.18,2414.23,7838.54,0,485.4254841,1.42090411,0.216726569
479,Fiji,Rotuma,Cakaudrove,0.879518072,0.558823529,0.320694543,2244.17,3678.33,28,520.19,4310.88,7059.8,0,508.152866,1.83852055,0.198995336
480,Fiji,Rotuma,Lomaiviti,0.981651376,0.333333333,0.648318043,268.035,670.97,15.44,522.47,358.61,1045.08,25.12,513.3525129,1.45986301,0.216726569
481,Fiji,Rotuma,Nadroga_Navosa,0.864541833,0.527777778,0.336764055,2408.865,2827.085,28,609.75,4640.27,5357.31,0,605.1256349,2.09852055,0.284764798
482,Fiji,Rotuma,Namosi,0.956521739,0.666666667,0.289855072,3475.24,3831.835,28,616.55,6773.02,7366.81,0,612.8160083,3.35241096,0.319814809
483,Fiji,Rotuma,Rewa,0.922746781,0.5,0.422746781,2033.66,2675.855,28,629.06,3889.86,5054.85,0,622.3905884,1.90682192,0.234608396
484,Fiji,Serua,Ba,0.807692308,0.545454545,0.262237762,5464.91,8275.795,28,72.62,620.38,5049.21,0,54.5822293,0.4520548,0.020868015
485,Fiji,Serua,Bua,0.882352941,0.833333333,0.049019608,3828.84,6869.08,28,175.88,2651.76,2235.78,0,151.405185,0.63652055,0.022372965
486,Fiji,Serua,Cakaudrove,0.688888889,0.363636364,0.325252525,4777.165,6479.71,28,236.16,755.11,1457.04,0,223.4025668,0.21890411,0.040104198
487,Fiji,Serua,Lomaiviti,0.857142857,0.666666667,0.19047619,2801.03,3472.35,15.44,240.1,4707.38,4557.68,25.12,230.2622137,0.59756165,0.022372965
488,Fiji,Serua,Nadroga_Navosa,0.617021277,0.181818182,0.435203095,4941.86,5628.465,28,48.74,425.72,245.45,0,43.39533572,0.04109589,0.045665264
489,Fiji,Serua,Namosi,0.692307692,0.636363636,0.055944056,6008.235,6633.215,28,22.15,1707.03,1764.05,0,17.69570907,1.2949863,0.080715275
490,Fiji,Serua,Rewa,0.586206897,0.454545455,0.131661442,4566.655,5477.235,28,629.06,1176.13,547.91,0,621.6702892,0.15060274,0.004491138
491,Fiji,Serua,Rotuma,0.920353982,0.181818182,0.7385358,2621.725,2949.81,28,628.43,5065.99,5602.76,0,624.5913969,2.05742466,0.239099534
492,Fiji,Tailevu,Ba,0.875,0.571428571,0.303571429,5479.35,9161.555,28,288.08,591.5,3277.69,0,264.0075935,0.30145206,0.020066643
493,Fiji,Tailevu,Bua,0.846153846,0.833333333,0.012820513,3843.28,7754.84,28,110.51,2680.64,464.26,0,80.00054917,0.48591781,0.021571593
494,Fiji,Tailevu,Cakaudrove,0.853658537,0.571428571,0.282229965,4791.605,7365.47,28,178.72,783.99,314.48,0,159.9279311,0.06830137,0.039302826
495,Fiji,Tailevu,Lomaiviti,1,1,0,2815.47,4358.11,15.44,179.88,4736.26,6329.2,25.12,164.0075779,0.44695891,0.021571593
496,Fiji,Tailevu,Nadroga_Navosa,0.813953488,0.428571429,0.38538206,4956.3,6514.225,28,99.72,454.6,2016.97,0,88.34069994,0.19169863,0.046466636
497,Fiji,Tailevu,Namosi,0.818181818,0.714285714,0.103896104,6022.675,7518.975,28,47.4,1678.15,7.47,0,36.91107329,1.44558904,0.081516647
498,Fiji,Tailevu,Rewa,0.6,0.285714286,0.314285714,4581.095,6362.995,28,36,1205.01,2319.43,0,22.57565342,0,0.003689766
499,Fiji,Tailevu,Rotuma,0.936936937,0,0.936936937,2636.165,3835.57,28,605.56,5094.87,7374.28,0,595.6867612,1.90682192,0.238298162
500,Fiji,Tailevu,Serua,0.555555556,0.428571429,0.126984127,5169.16,6636.95,28,67.76,28.88,1771.52,0,57.16646197,0.15060274,0.000801372
501,French_Polynesia,Hiva_Oa,Moorea,0.631469979,0.58411215,0.04735783,427.66,687.905,1.68,1447.67,185.94,541.21,0.34,1441.872454,0.15449315,0.035168267
502,French_Polynesia,Hiva_Oa,Nuku_Hiva,0.266219239,0.23364486,0.03257438,463.495,827.73,2.87,152.5,114.27,261.56,2.04,144.3847352,0.11843836,0.2013834
503,French_Polynesia,Hiva_Oa,Raiatea,0.63705104,0.551401869,0.085649171,395.935,774.71,2.165,1555.34,249.39,367.6,0.63,1546.323252,0.20175343,0.021050072
504,French_Polynesia,Hiva_Oa,Tahaa,0.668421053,0.620481928,0.047939125,381.185,730.265,2.34,1548.66,278.89,456.49,0.98,1540.196983,0.2640548,0.097558212
505,French_Polynesia,Hiva_Oa,Tahuata,0.231607629,0.078431373,0.153176257,491.61,886.53,1.945,21.41,58.04,143.96,0.19,12.848473,0.16558904,0.057963943
506,French_Polynesia,Hiva_Oa,Ua_Huka,0.289617486,0.144736842,0.144880644,315.965,591.395,1.625,110.43,409.33,734.23,0.45,103.3389302,0.0339726,0.077466583
507,French_Polynesia,Hiva_Oa,Ua_Pou,0.279132791,0.141935484,0.137197307,481.975,880.78,2.05,78.52,77.31,155.46,0.4,69.81711283,0.30747945,0.025766563
508,French_Polynesia,Hiva_Oa,Fatu_Hiva,0.225316456,0.154696133,0.070620323,359.21,689.49,1.875,87.69,322.84,538.04,0.05,79.46181592,0.02893151,0
509,French_Polynesia,Moorea,Nuku_Hiva,0.613545817,0.583690987,0.02985483,370.525,557.125,2.7,1417.07,71.67,279.65,2.38,1412.345011,0.03605479,0.166215133
510,French_Polynesia,Moorea,Raiatea,0.304794521,0.24535316,0.059441361,302.965,504.105,1.995,191.56,63.45,173.61,0.97,185.9335278,0.04726028,0.014118195
511,French_Polynesia,Moorea,Tahaa,0.393103448,0.204819277,0.188284171,288.215,459.66,2.17,204.14,92.95,84.72,1.32,199.0672586,0.10956165,0.132726479
512,French_Polynesia,Moorea,Tahuata,0.644549763,0.509803922,0.134745841,398.64,615.925,1.775,1430.99,127.9,397.25,0.53,1425.818749,0.01109589,0.09313221
513,French_Polynesia,Moorea,Ua_Huka,0.629453682,0.486842105,0.142611576,222.995,320.79,1.455,1465.04,223.39,193.02,0.11,1461.339206,0.12052055,0.11263485
514,French_Polynesia,Moorea,Ua_Pou,0.632075472,0.496774194,0.135301278,389.005,610.175,1.88,1387.07,108.63,385.75,0.74,1381.757389,0.1529863,0.06093483
515,French_Polynesia,Moorea,Fatu_Hiva,0.617777778,0.524861878,0.092915899,266.24,418.885,1.705,1437.92,136.9,3.17,0.39,1433.082092,0.12556164,0.038011254
516,French_Polynesia,Nuku_Hiva,Raiatea,0.616788321,0.549356223,0.067432098,338.8,643.93,3.185,1511.22,135.12,106.04,1.41,1503.275809,0.08331507,0.180333328
517,French_Polynesia,Nuku_Hiva,Tahaa,0.674185464,0.608433735,0.065751729,324.05,599.485,3.36,1502.81,164.62,194.93,1.06,1495.419539,0.14561644,0.298941612
518,French_Polynesia,Nuku_Hiva,Tahuata,0.367875648,0.202614379,0.165261269,434.475,755.75,2.965,158.41,56.23,117.6,1.85,150.9210296,0.04715068,0.259347343
519,French_Polynesia,Nuku_Hiva,Ua_Huka,0.314285714,0.131578947,0.182706767,258.83,460.615,2.645,62.68,295.06,472.67,2.49,56.66148679,0.08446576,0.278849983
520,French_Polynesia,Nuku_Hiva,Ua_Pou,0.298969072,0.122580645,0.176388427,424.84,750,3.07,53.06,36.96,106.1,1.64,45.42966939,0.18904109,0.227149963
521,French_Polynesia,Nuku_Hiva,Fatu_Hiva,0.299516908,0.198895028,0.100621881,302.075,558.71,2.895,240.23,208.57,276.48,1.99,233.0743725,0.08950685,0.204226387
522,French_Polynesia,Raiatea,Tahaa,0.367983368,0.084337349,0.283646019,256.49,546.465,2.655,23.17,29.5,88.89,0.35,14.8780563,0.06230137,0.118608284
523,French_Polynesia,Raiatea,Tahuata,0.688034188,0.522875817,0.165158371,366.915,702.73,2.26,1537.37,191.35,223.64,0.44,1528.979546,0.03616439,0.079014015
524,French_Polynesia,Raiatea,Ua_Huka,0.670235546,0.493421053,0.176814493,191.27,407.595,1.94,1559.77,159.94,366.63,1.08,1552.850004,0.16778083,0.098516655
525,French_Polynesia,Raiatea,Ua_Pou,0.663829787,0.490322581,0.173507207,357.28,696.98,2.365,1480.41,172.08,212.14,0.23,1471.878186,0.10572602,0.046816635
526,French_Polynesia,Raiatea,Fatu_Hiva,0.64516129,0.513812155,0.131349136,234.515,505.69,2.19,1546.45,73.45,170.44,0.58,1538.392889,0.17282192,0.023893059
527,French_Polynesia,Tahaa,Tahuata,0.673981191,0.660130719,0.013850472,352.165,658.285,2.435,1532.2,220.85,312.53,0.79,1524.363277,0.09846576,0.039594269
528,French_Polynesia,Tahaa,Ua_Huka,0.635220126,0.618421053,0.016799073,176.52,363.15,2.115,1550.04,130.44,277.74,1.43,1543.673734,0.2300822,0.020091629
529,French_Polynesia,Tahaa,Ua_Pou,0.644859813,0.632258065,0.012601749,342.53,652.535,2.54,1471.31,201.58,301.03,0.58,1463.331917,0.04342465,0.071791649
530,French_Polynesia,Tahaa,Fatu_Hiva,0.654178674,0.638554217,0.015624457,219.765,461.245,2.365,1546.6,43.95,81.55,0.93,1539.09662,0.23512329,0.094715225
531,French_Polynesia,Tahuata,Ua_Huka,0.252459016,0.25,0.002459016,286.945,519.415,1.72,127.7,351.29,590.27,0.64,121.2352246,0.13161644,0.01950264
532,French_Polynesia,Tahuata,Ua_Pou,0.266233766,0.261437908,0.004795858,452.955,808.8,2.145,122.32,19.27,11.5,0.21,114.2434072,0.14189041,0.03219738
533,French_Polynesia,Tahuata,Fatu_Hiva,0.209580838,0.137254902,0.072325936,330.19,617.51,1.97,74.99,264.8,394.08,0.14,67.38811028,0.13665753,0.055120956
534,French_Polynesia,Ua_Huka,Ua_Pou,0.231270358,0.223684211,0.007586148,277.31,513.665,1.825,78.86,332.02,578.77,0.85,72.25386441,0.27350685,0.05170002
535,French_Polynesia,Ua_Huka,Fatu_Hiva,0.237237237,0.164473684,0.072763553,154.545,322.375,1.65,200.91,86.49,196.19,0.5,194.7785675,0.00504109,0.074623596
536,French_Polynesia,Ua_Pou,Fatu_Hiva,0.238095238,0.174193548,0.06390169,320.555,611.76,2.075,197.39,245.53,382.58,0.35,189.6467501,0.27854794,0.022923576
537,French_Polynesia,Moorea,Hiva_Oa,0.631469979,0.58411215,0.04735783,427.66,687.905,1.68,1447.67,185.94,541.21,0.34,1441.872454,0.15449315,0.035168267
538,French_Polynesia,Nuku_Hiva,Hiva_Oa,0.266219239,0.23364486,0.03257438,463.495,827.73,2.87,152.5,114.27,261.56,2.04,144.3847352,0.11843836,0.2013834
539,French_Polynesia,Nuku_Hiva,Moorea,0.613545817,0.583690987,0.02985483,370.525,557.125,2.7,1417.07,71.67,279.65,2.38,1412.345011,0.03605479,0.166215133
540,French_Polynesia,Raiatea,Hiva_Oa,0.63705104,0.551401869,0.085649171,395.935,774.71,2.165,1555.34,249.39,367.6,0.63,1546.323252,0.20175343,0.021050072
541,French_Polynesia,Raiatea,Moorea,0.304794521,0.24535316,0.059441361,302.965,504.105,1.995,191.56,63.45,173.61,0.97,185.9335278,0.04726028,0.014118195
542,French_Polynesia,Raiatea,Nuku_Hiva,0.616788321,0.549356223,0.067432098,338.8,643.93,3.185,1511.22,135.12,106.04,1.41,1503.275809,0.08331507,0.180333328
543,French_Polynesia,Tahaa,Hiva_Oa,0.668421053,0.620481928,0.047939125,381.185,730.265,2.34,1548.66,278.89,456.49,0.98,1540.196983,0.2640548,0.097558212
544,French_Polynesia,Tahaa,Moorea,0.393103448,0.204819277,0.188284171,288.215,459.66,2.17,204.14,92.95,84.72,1.32,199.0672586,0.10956165,0.132726479
545,French_Polynesia,Tahaa,Nuku_Hiva,0.674185464,0.608433735,0.065751729,324.05,599.485,3.36,1502.81,164.62,194.93,1.06,1495.419539,0.14561644,0.298941612
546,French_Polynesia,Tahaa,Raiatea,0.367983368,0.084337349,0.283646019,256.49,546.465,2.655,23.17,29.5,88.89,0.35,14.8780563,0.06230137,0.118608284
547,French_Polynesia,Tahuata,Hiva_Oa,0.231607629,0.078431373,0.153176257,491.61,886.53,1.945,21.41,58.04,143.96,0.19,12.848473,0.16558904,0.057963943
548,French_Polynesia,Tahuata,Moorea,0.644549763,0.509803922,0.134745841,398.64,615.925,1.775,1430.99,127.9,397.25,0.53,1425.818749,0.01109589,0.09313221
549,French_Polynesia,Tahuata,Nuku_Hiva,0.367875648,0.202614379,0.165261269,434.475,755.75,2.965,158.41,56.23,117.6,1.85,150.9210296,0.04715068,0.259347343
550,French_Polynesia,Tahuata,Raiatea,0.688034188,0.522875817,0.165158371,366.915,702.73,2.26,1537.37,191.35,223.64,0.44,1528.979546,0.03616439,0.079014015
551,French_Polynesia,Tahuata,Tahaa,0.673981191,0.660130719,0.013850472,352.165,658.285,2.435,1532.2,220.85,312.53,0.79,1524.363277,0.09846576,0.039594269
552,French_Polynesia,Ua_Huka,Hiva_Oa,0.289617486,0.144736842,0.144880644,315.965,591.395,1.625,110.43,409.33,734.23,0.45,103.3389302,0.0339726,0.077466583
553,French_Polynesia,Ua_Huka,Moorea,0.629453682,0.486842105,0.142611576,222.995,320.79,1.455,1465.04,223.39,193.02,0.11,1461.339206,0.12052055,0.11263485
554,French_Polynesia,Ua_Huka,Nuku_Hiva,0.314285714,0.131578947,0.182706767,258.83,460.615,2.645,62.68,295.06,472.67,2.49,56.66148679,0.08446576,0.278849983
555,French_Polynesia,Ua_Huka,Raiatea,0.670235546,0.493421053,0.176814493,191.27,407.595,1.94,1559.77,159.94,366.63,1.08,1552.850004,0.16778083,0.098516655
556,French_Polynesia,Ua_Huka,Tahaa,0.635220126,0.618421053,0.016799073,176.52,363.15,2.115,1550.04,130.44,277.74,1.43,1543.673734,0.2300822,0.020091629
557,French_Polynesia,Ua_Huka,Tahuata,0.252459016,0.25,0.002459016,286.945,519.415,1.72,127.7,351.29,590.27,0.64,121.2352246,0.13161644,0.01950264
558,French_Polynesia,Ua_Pou,Hiva_Oa,0.279132791,0.141935484,0.137197307,481.975,880.78,2.05,78.52,77.31,155.46,0.4,69.81711283,0.30747945,0.025766563
559,French_Polynesia,Ua_Pou,Moorea,0.632075472,0.496774194,0.135301278,389.005,610.175,1.88,1387.07,108.63,385.75,0.74,1381.757389,0.1529863,0.06093483
560,French_Polynesia,Ua_Pou,Nuku_Hiva,0.298969072,0.122580645,0.176388427,424.84,750,3.07,53.06,36.96,106.1,1.64,45.42966939,0.18904109,0.227149963
561,French_Polynesia,Ua_Pou,Raiatea,0.663829787,0.490322581,0.173507207,357.28,696.98,2.365,1480.41,172.08,212.14,0.23,1471.878186,0.10572602,0.046816635
562,French_Polynesia,Ua_Pou,Tahaa,0.644859813,0.632258065,0.012601749,342.53,652.535,2.54,1471.31,201.58,301.03,0.58,1463.331917,0.04342465,0.071791649
563,French_Polynesia,Ua_Pou,Tahuata,0.266233766,0.261437908,0.004795858,452.955,808.8,2.145,122.32,19.27,11.5,0.21,114.2434072,0.14189041,0.03219738
564,French_Polynesia,Ua_Pou,Ua_Huka,0.231270358,0.223684211,0.007586148,277.31,513.665,1.825,78.86,332.02,578.77,0.85,72.25386441,0.27350685,0.05170002
565,French_Polynesia,Fatu_Hiva,Hiva_Oa,0.225316456,0.154696133,0.070620323,359.21,689.49,1.875,87.69,322.84,538.04,0.05,79.46181592,0.02893151,0.002842987
566,French_Polynesia,Fatu_Hiva,Moorea,0.617777778,0.524861878,0.092915899,266.24,418.885,1.705,1437.92,136.9,3.17,0.39,1433.082092,0.12556164,0.038011254
567,French_Polynesia,Fatu_Hiva,Nuku_Hiva,0.299516908,0.198895028,0.100621881,302.075,558.71,2.895,240.23,208.57,276.48,1.99,233.0743725,0.08950685,0.204226387
568,French_Polynesia,Fatu_Hiva,Raiatea,0.64516129,0.513812155,0.131349136,234.515,505.69,2.19,1546.45,73.45,170.44,0.58,1538.392889,0.17282192,0.023893059
569,French_Polynesia,Fatu_Hiva,Tahaa,0.654178674,0.638554217,0.015624457,219.765,461.245,2.365,1546.6,43.95,81.55,0.93,1539.09662,0.23512329,0.094715225
570,French_Polynesia,Fatu_Hiva,Tahuata,0.209580838,0.137254902,0.072325936,330.19,617.51,1.97,74.99,264.8,394.08,0.14,67.38811028,0.13665753,0.055120956
571,French_Polynesia,Fatu_Hiva,Ua_Huka,0.237237237,0.164473684,0.072763553,154.545,322.375,1.65,200.91,86.49,196.19,0.5,194.7785675,0.00504109,0.074623596
572,French_Polynesia,Fatu_Hiva,Ua_Pou,0.238095238,0.174193548,0.06390169,320.555,611.76,2.075,197.39,245.53,382.58,0.35,189.6467501,0.27854794,0.022923576
573,Hawaii,Hawaii_Island,Kaho_olawe_Isand,0.817886179,0.164179104,0.653707074,6922.76,8152.165,13.01,148.02,10792.32,11709.97,23.98,138.8697744,7.56909589,1.273183251
574,Hawaii,Hawaii_Island,Kauai_Island,0.488441462,0.374087591,0.11435387,6952.895,8250.75,15.05,495.01,10732.05,11512.8,19.9,485.1541118,6.89315069,0.437683296
575,Hawaii,Hawaii_Island,Kure_Atoll_incl_Sand_and_Green_Islands,0.930434783,0.259259259,0.671175523,6161.63,7269.92,25,2507.42,12314.58,13474.46,0,2491.420719,4.86290411,0.968804296
576,Hawaii,Hawaii_Island,Lanai_Island,0.368756642,0.244274809,0.124481833,7034.97,8824.76,13.14,191.1,10567.9,10364.78,23.72,176.5055238,7.25876712,1.084066582
577,Hawaii,Hawaii_Island,Maui_Island,0.384829506,0.193430657,0.191398849,10086.95,12324.075,13.16,152.28,4463.94,3366.15,23.68,139.9309769,5.93778082,1.02171669
578,Hawaii,Hawaii_Island,Molokai_Island,0.329566855,0.307392996,0.022173859,8033.895,10601.675,22.45,227.04,8570.05,6810.95,5.1,209.5706716,7.25876712,1.206699944
579,Hawaii,Hawaii_Island,Niihau_Island,0.75308642,0.2,0.55308642,6310.77,7402.65,25,541.51,12016.3,13209,0,531.2323006,7.33164384,1.236516571
580,Hawaii,Hawaii_Island,Oahu_Island_incl_Mokolii_Islet,0.42364107,0.390510949,0.033130121,7400.075,9687.77,13.8,324.38,9837.69,8638.76,22.4,306.9925079,7.11441096,1.169350052
581,Hawaii,Kaho_olawe_Isand,Kauai_Island,0.88372093,0.253731343,0.629989587,1556.735,2395.765,3.06,347.5,60.27,197.17,4.08,336.8000837,0.6759452,0.835499955
582,Hawaii,Kaho_olawe_Isand,Kure_Atoll_incl_Sand_and_Green_Islands,0.808510638,0.666666667,0.141843972,765.47,1414.935,13.01,2361.58,1522.26,1764.49,23.98,2344.736691,2.70619178,0.304378955
583,Hawaii,Kaho_olawe_Isand,Lanai_Island,0.743478261,0.119402985,0.624075276,1638.81,2969.775,1.15,44.42,224.42,1345.19,0.26,28.9814957,0.31032877,0.189116669
584,Hawaii,Kaho_olawe_Isand,Maui_Island,0.870292887,0.074626866,0.795666021,4690.79,6469.09,1.17,40.38,6328.38,8343.82,0.3,27.1869487,1.63131507,0.251466561
585,Hawaii,Kaho_olawe_Isand,Molokai_Island,0.796901893,0.119402985,0.677498908,2637.735,4746.69,10.46,78.01,2222.27,4899.02,18.88,59.69664343,0.31032877,0.066483307
586,Hawaii,Kaho_olawe_Isand,Niihau_Island,0.425149701,0.28358209,0.141567611,914.61,1547.665,13.01,395.55,1223.98,1499.03,23.98,384.4282724,0.23745205,0.03666668
587,Hawaii,Kaho_olawe_Isand,Oahu_Island_incl_Mokolii_Islet,0.831858407,0.149253731,0.682604676,2003.915,3832.785,1.81,169.98,954.63,3071.21,1.58,151.7484798,0.45468493,0.103833199
588,Hawaii,Kauai_Island,Kure_Atoll_incl_Sand_and_Green_Islands,0.951219512,0.259259259,0.691960253,795.605,1513.52,15.05,2016.11,1582.53,1961.66,19.9,1998.561028,2.03024658,0.531121
589,Hawaii,Kauai_Island,Lanai_Island,0.507588533,0.256997455,0.250591077,1668.945,3068.36,3.19,300.61,164.15,1148.02,3.82,284.4658331,0.36561643,0.646383286
590,Hawaii,Kauai_Island,Maui_Island,0.442330559,0.408575032,0.033755527,4720.925,6567.675,3.21,360.33,6268.11,8146.65,3.78,346.4312861,0.95536987,0.584033394
591,Hawaii,Kauai_Island,Molokai_Island,0.456771232,0.309338521,0.14743271,2667.87,4845.275,12.5,275.41,2162,4701.85,14.8,256.3909808,0.36561643,0.769016648
592,Hawaii,Kauai_Island,Niihau_Island,0.809630459,0.15,0.659630459,944.745,1646.25,15.05,71.4,1284.25,1696.2,19.9,59.57260984,0.43849315,0.798833275
593,Hawaii,Kauai_Island,Oahu_Island_incl_Mokolii_Islet,0.437321937,0.353518822,0.083803116,2034.05,3931.37,3.85,177.4,894.36,2874.04,2.5,158.4628172,0.22126027,0.731666756
594,Hawaii,Kure_Atoll_incl_Sand_and_Green_Islands,Lanai_Island,0.90952381,0.296296296,0.613227513,877.68,2087.53,13.14,2207.93,1746.68,3109.68,23.72,2185.64244,2.39586301,0.115262286
595,Hawaii,Kure_Atoll_incl_Sand_and_Green_Islands,Maui_Island,0.949781659,0.148148148,0.801633511,3929.66,5586.845,13.16,2373.55,7850.64,10108.31,23.68,2353.507893,1.07487671,0.052912394
596,Hawaii,Kure_Atoll_incl_Sand_and_Green_Islands,Molokai_Island,0.922365989,0.222222222,0.700143767,1876.605,3864.445,22.45,2293.77,3744.53,6663.51,5.1,2268.607588,2.39586301,0.237895648
597,Hawaii,Kure_Atoll_incl_Sand_and_Green_Islands,Niihau_Island,0.716535433,0.333333333,0.3832021,153.48,665.42,25,1962.96,298.28,265.46,0,1944.989217,2.46873973,0.267712275
598,Hawaii,Kure_Atoll_incl_Sand_and_Green_Islands,Oahu_Island_incl_Mokolii_Islet,0.92476489,0.111111111,0.813653779,1242.785,2950.54,13.8,2189.78,2476.89,4835.7,22.4,2164.699424,2.25150685,0.200545756
599,Hawaii,Lanai_Island,Maui_Island,0.424336973,0.061068702,0.363268271,4803,7141.685,1.3,65.61,6103.96,6998.63,0.04,46.97269816,1.3209863,0.062349892
600,Hawaii,Lanai_Island,Molokai_Island,0.289966924,0.180661578,0.109305346,2749.945,5419.285,10.59,36.85,1997.85,3553.83,18.62,13.09239288,0,0.122633362
601,Hawaii,Lanai_Island,Niihau_Island,0.695740365,0.25,0.445740365,1026.82,2220.26,13.14,356.68,1448.4,2844.22,23.72,340.1140219,0.07287672,0.152449989
602,Hawaii,Lanai_Island,Oahu_Island_incl_Mokolii_Islet,0.398406375,0.231552163,0.166854212,2116.125,4505.38,1.94,118.4,730.21,1726.02,1.32,94.72422924,0.14435616,0.08528347
603,Hawaii,Maui_Island,Molokai_Island,0.358517463,0.124513619,0.234003844,5801.925,8918.6,10.61,89.79,4106.11,3444.8,18.58,68.27784588,1.3209863,0.184983254
604,Hawaii,Maui_Island,Niihau_Island,0.826086957,0.14,0.686086957,4078.8,5719.575,13.16,414.1,7552.36,9842.85,23.68,399.7794749,1.39386302,0.214799881
605,Hawaii,Maui_Island,Oahu_Island_incl_Mokolii_Islet,0.453333333,0.328968903,0.12436443,5168.105,8004.695,1.96,192.55,5373.75,5272.61,1.28,171.1196822,1.17663014,0.147633362
606,Hawaii,Molokai_Island,Niihau_Island,0.726384365,0.16,0.566384365,2025.745,3997.175,22.45,413.46,3446.25,6398.05,5.1,394.0191696,0.07287672,0.029816627
607,Hawaii,Molokai_Island,Oahu_Island_incl_Mokolii_Islet,0.338666667,0.276264591,0.062402075,3115.05,6282.295,11.25,109.18,1267.64,1827.81,17.3,82.62937696,0.14435616,0.037349892
608,Hawaii,Niihau_Island,Oahu_Island_incl_Mokolii_Islet,0.749648383,0.11,0.639648383,302.62,798.15,13.8,229.79,NA,NA,22.4,NA,0.21723288,0.067166519
