,Archipelago,Island1,Island2,beta_sor,beta_turn,beta_nest,mean_emerse_pres,mean_emerse_past,mean_island_age,Distance_km,diff_emerse_pres,diff_emerse_past,diff_island_age,d_past.y,diif_present_air,diff_past_air
1,American_Samoa,Tutuila,Tau,0.844944883,0.002314046,0.842630838,77.725,226.23,0.725,139.75,77.91,346.32,1.35,133.9719921,0.07983562,0.185986137
2,American_Samoa,Tutuila,Ofu,0.989346926,0.19846588,0.790881046,62.485,218.255,0.9,113.74,108.39,362.27,1,106.7461508,0.07983562,0.020711708
3,American_Samoa,Tau,Ofu,0.992199901,0.946981462,0.045218439,23.53,45.095,0.225,26.19,30.48,15.95,0.35,23.77992745,0,0.206697845
4,American_Samoa,Tau,Tutuila,0.844944883,0.002314046,0.842630838,77.725,226.23,0.725,139.75,77.91,346.32,1.35,133.9719921,0.07983562,0.185986137
5,American_Samoa,Ofu,Tutuila,0.989346926,0.19846588,0.790881046,62.485,218.255,0.9,113.74,108.39,362.27,1,106.7461508,0.07983562,0.020711708
6,American_Samoa,Ofu,Tau,0.992199901,0.946981462,0.045218439,23.53,45.095,0.225,26.19,30.48,15.95,0.35,23.77992745,0,0.206697845
7,Galapagos,Espanola_Island,Fernandina_Island,0.688860472,6.28E-06,0.688854188,3093.865,4091.75,1.78,228.43,5989.47,7469.9,3.44,217.5005745,0.84386302,0.330887222
8,Galapagos,Espanola_Island,Floreana_Island,0.702955542,0,0.702955542,205.645,944.935,2.9,189.28,213.03,1176.27,1.2,172.1178421,0.01767123,0.122520638
9,Galapagos,Espanola_Island,Genovesa_Island,0.705623986,0.4743815,0.231242485,62.065,200.09,2.15,189.82,74.13,313.42,2.7,183.8852362,0.90082192,0.099362755
10,Galapagos,Espanola_Island,Isabela,0.672048411,6.35E-09,0.672048404,4172.735,6114.845,2.15,174.34,8147.21,11516.09,2.7,159.0582614,0.84386302,0.089203344
11,Galapagos,Espanola_Island,San_Cristobal,0.713995232,0,0.713995232,991.78,1972.955,3.75,65.57,1785.3,3232.31,0.5,51.22158426,0.2830137,0.065012741
12,Galapagos,Espanola_Island,Santa_Cruz,0.727722626,0,0.727722626,3177.58,5012.205,2.9,112.22,6156.9,9310.81,1.2,96.33147282,0.88969863,0.270053864
13,Galapagos,Espanola_Island,Santiago_Island,0.708821228,0,0.708821228,3754.48,5369.9,2.45,168.58,7310.7,10026.2,2.1,154.6166561,0.88969863,0.065337181
14,Galapagos,Fernandina_Island,Floreana_Island,0.034050668,0.00690709,0.027143578,3200.38,4679.885,1.18,156.8,5776.44,6293.63,2.24,138.7879404,0.86153425,0.208366584
15,Galapagos,Fernandina_Island,Genovesa_Island,0.866270982,0,0.866270982,3056.8,3935.04,0.43,189.4,6063.6,7783.32,0.74,182.6153345,0.0569589,0.430249977
16,Galapagos,Fernandina_Island,Isabela,0.071631736,0.041634306,0.029997429,7167.47,9849.795,0.43,90.17,2157.74,4046.19,0.74,74.0383597,0,0.241683878
17,Galapagos,Fernandina_Island,San_Cristobal,0.049466307,0,0.049466307,3986.515,5707.905,2.03,119.67,4204.17,4237.59,3.94,104.4716826,0.56084932,0.395899963
18,Galapagos,Fernandina_Island,Santa_Cruz,0.077930515,1.83E-16,0.077930515,6172.315,8747.155,1.18,74.18,167.43,1840.91,2.24,57.44157112,0.04583561,0.060833358
19,Galapagos,Fernandina_Island,Santiago_Island,0.039010816,0,0.039010816,6749.215,9104.85,0.73,117.49,1321.23,2556.3,1.34,102.6767543,0.04583561,0.265550041
20,Galapagos,Floreana_Island,Genovesa_Island,0.872934668,0,0.872934668,168.58,788.225,1.55,185.07,287.16,1489.69,1.5,172.0526021,0.91849315,0.221883393
21,Galapagos,Floreana_Island,Isabela,0.058582855,3.89E-16,0.058582855,4279.25,6702.98,1.55,89.17,7934.18,10339.82,1.5,66.80562725,0.86153425,0.033317294
22,Galapagos,Floreana_Island,San_Cristobal,0.022163908,3.46E-16,0.022163908,1098.295,2561.09,3.15,121.55,1572.27,2056.04,1.7,100.1189501,0.30068493,0.187533379
23,Galapagos,Floreana_Island,Santa_Cruz,0.050706155,5.19E-16,0.050706155,3284.095,5600.34,2.3,72.72,5943.87,8134.54,0,49.74883866,0.90736986,0.147533226
24,Galapagos,Floreana_Island,Santiago_Island,0.01330984,0.001638074,0.011671766,3860.995,5958.035,1.85,117.38,7097.67,8849.93,0.9,96.33402189,0.90736986,0.057183457
25,Galapagos,Genovesa_Island,Isabela,0.858241426,0,0.858241426,4135.67,5958.135,0.8,192.22,8221.34,11829.51,0,181.0830214,0.0569589,0.188566099
26,Galapagos,Genovesa_Island,San_Cristobal,0.878109232,0,0.878109232,954.715,1816.245,2.4,141.88,1859.43,3545.73,3.2,131.6763443,0.61780822,0.034350014
27,Galapagos,Genovesa_Island,Santa_Cruz,0.884490479,4.78E-16,0.884490479,3140.515,4855.495,1.55,115.81,6231.03,9624.23,1.5,104.0662328,0.01112329,0.369416619
28,Galapagos,Genovesa_Island,Santiago_Island,0.875688824,1.59E-16,0.875688824,3717.415,5213.19,1.1,107.83,7384.83,10339.62,0.6,98.01141606,0.01112329,0.164699936
29,Galapagos,Isabela,San_Cristobal,0.080642055,3.89E-16,0.080642055,5065.385,7731,2.4,185.75,6361.91,8283.78,3.2,166.1993694,0.56084932,0.154216085
30,Galapagos,Isabela,Santa_Cruz,0.108965328,3.89E-16,0.108965328,7251.185,10770.25,1.55,91.72,1990.31,2205.28,1.5,70.62925799,0.04583561,0.18085052
31,Galapagos,Isabela,Santiago_Island,0.071464408,0.001332294,0.070132114,7828.085,11127.945,1.1,78.54,836.51,1489.89,0.6,59.37444122,0.04583561,0.023866163
32,Galapagos,San_Cristobal,Santa_Cruz,0.045658404,0.017586568,0.028071836,4070.23,6628.36,3.15,105.48,4371.6,6078.5,1.7,85.32258084,0.60668493,0.335066605
33,Galapagos,San_Cristobal,Santiago_Island,0.010548656,7.37E-05,0.010474933,4647.13,6986.055,2.7,155.56,5525.4,6793.89,2.6,137.3277641,0.60668493,0.130349922
34,Galapagos,Santa_Cruz,Santiago_Island,0.039038381,1.69E-16,0.039038381,6832.93,10025.305,1.85,53.38,1153.8,715.39,0.9,33.60765263,0,0.130349922
35,Galapagos,Fernandina_Island,Espanola_Island,0.688860472,6.28E-06,0.688854188,3093.865,4091.75,1.78,228.43,5989.47,7469.9,3.44,217.5005745,0.84386302,0.330887222
36,Galapagos,Floreana_Island,Espanola_Island,0.702955542,0,0.702955542,205.645,944.935,2.9,85.38,213.03,1176.27,1.2,68.21784208,0.01767123,0.122520638
37,Galapagos,Floreana_Island,Fernandina_Island,0.034050668,0.00690709,0.027143578,3200.38,4679.885,1.18,156.8,5776.44,6293.63,2.24,138.7879404,0.86153425,0.208366584
38,Galapagos,Genovesa_Island,Espanola_Island,0.705623986,0.4743815,0.231242485,62.065,200.09,2.15,189.82,74.13,313.42,2.7,183.8852362,0.90082192,0.099362755
39,Galapagos,Genovesa_Island,Fernandina_Island,0.866270982,0,0.866270982,3056.8,3935.04,0.43,189.4,6063.6,7783.32,0.74,182.6153345,0.0569589,0.430249977
40,Galapagos,Genovesa_Island,Floreana_Island,0.872934668,0,0.872934668,168.58,788.225,1.55,185.07,287.16,1489.69,1.5,172.0526021,0.91849315,0.221883393
41,Galapagos,Isabela,Espanola_Island,0.672048411,6.35E-09,0.672048404,4172.735,6114.845,2.15,174.34,8147.21,11516.09,2.7,159.0582614,0.84386302,0.089203344
42,Galapagos,Isabela,Fernandina_Island,0.071631736,0.041634306,0.029997429,7167.47,9849.795,0.43,90.17,2157.74,4046.19,0.74,74.0383597,0,0.241683878
43,Galapagos,Isabela,Floreana_Island,0.058582855,3.89E-16,0.058582855,4279.25,6702.98,1.55,89.17,7934.18,10339.82,1.5,66.80562725,0.86153425,0.033317294
44,Galapagos,Isabela,Genovesa_Island,0.858241426,0,0.858241426,4135.67,5958.135,0.8,192.22,8221.34,11829.51,0,181.0830214,0.0569589,0.188566099
45,Galapagos,San_Cristobal,Espanola_Island,0.713995232,0,0.713995232,991.78,1972.955,3.75,65.57,1785.3,3232.31,0.5,51.22158426,0.2830137,0.065012741
46,Galapagos,San_Cristobal,Fernandina_Island,0.049466307,0,0.049466307,3986.515,5707.905,2.03,119.67,4204.17,4237.59,3.94,104.4716826,0.56084932,0.395899963
47,Galapagos,San_Cristobal,Floreana_Island,0.022163908,3.46E-16,0.022163908,1098.295,2561.09,3.15,121.55,1572.27,2056.04,1.7,100.1189501,0.30068493,0.187533379
48,Galapagos,San_Cristobal,Genovesa_Island,0.878109232,0,0.878109232,954.715,1816.245,2.4,141.88,1859.43,3545.73,3.2,131.6763443,0.61780822,0.034350014
49,Galapagos,San_Cristobal,Isabela,0.080642055,3.89E-16,0.080642055,5065.385,7731,2.4,185.75,6361.91,8283.78,3.2,166.1993694,0.56084932,0.154216085
50,Galapagos,Santa_Cruz,Espanola_Island,0.727722626,0,0.727722626,3177.58,5012.205,2.9,112.22,6156.9,9310.81,1.2,96.33147282,0.88969863,0.065012741
51,Galapagos,Santa_Cruz,Fernandina_Island,0.077930515,1.83E-16,0.077930515,6172.315,8747.155,1.18,74.18,167.43,1840.91,2.24,57.44157112,0.04583561,0.395899963
52,Galapagos,Santa_Cruz,Floreana_Island,0.050706155,5.19E-16,0.050706155,3284.095,5600.34,2.3,72.72,5943.87,8134.54,0,49.74883866,0.90736986,0.187533379
53,Galapagos,Santa_Cruz,Genovesa_Island,0.884490479,4.78E-16,0.884490479,3140.515,4855.495,1.55,115.81,6231.03,9624.23,1.5,104.0662328,0.01112329,0.034350014
54,Galapagos,Santa_Cruz,Isabela,0.108965328,3.89E-16,0.108965328,7251.185,10770.25,1.55,91.72,1990.31,2205.28,1.5,70.62925799,0.04583561,0.154216085
55,Galapagos,Santa_Cruz,San_Cristobal,0.045658404,0.017586568,0.028071836,4070.23,6628.36,3.15,105.48,4371.6,6078.5,1.7,85.32258084,0.60668493,0
56,Galapagos,Santiago_Island,Espanola_Island,0.708821228,0,0.708821228,3754.48,5369.9,2.45,168.58,7310.7,10026.2,2.1,154.6166561,0.88969863,0.065337181
57,Galapagos,Santiago_Island,Fernandina_Island,0.039010816,0,0.039010816,6749.215,9104.85,0.73,117.49,1321.23,2556.3,1.34,102.6767543,0.04583561,0.265550041
58,Galapagos,Santiago_Island,Floreana_Island,0.01330984,0.001638074,0.011671766,3860.995,5958.035,1.85,117.38,7097.67,8849.93,0.9,96.33402189,0.90736986,0.057183457
59,Galapagos,Santiago_Island,Genovesa_Island,0.875688824,1.59E-16,0.875688824,3717.415,5213.19,1.1,107.83,7384.83,10339.62,0.6,98.01141606,0.01112329,0.164699936
60,Galapagos,Santiago_Island,Isabela,0.071464408,0.001332294,0.070132114,7828.085,11127.945,1.1,78.54,836.51,1489.89,0.6,59.37444122,0.04583561,0.023866163
61,Galapagos,Santiago_Island,San_Cristobal,0.010548656,7.37E-05,0.010474933,4647.13,6986.055,2.7,155.56,5525.4,6793.89,2.6,137.3277641,0.60668493,0.130349922
62,Galapagos,Santiago_Island,Santa_Cruz,0.039038381,1.69E-16,0.039038381,6832.93,10025.305,1.85,53.38,1153.8,715.39,0.9,33.60765263,0,0.204716683
63,Virgin_Islands,Saint_Croix,Saint_John,0.039130255,0.019552764,0.019577491,158.705,486.32,110,70.34,142.35,50.46,0,59.29715314,0.17279452,0.074971962
64,Virgin_Islands,Saint_Croix,Saint_Thomas,0.022584306,0.000882592,0.021701714,168.56,767.505,110,68.32,122.64,511.91,0,51.90684282,0.17279452,0.066130638
65,Virgin_Islands,Saint_Croix,Tortola,0.033690445,0.007731779,0.025958666,182.25,590.55,110,80.58,95.26,158,0,68.32086256,0.23276712,0.067410278
66,Virgin_Islands,Saint_Croix,Virgin_Gorda,0.038451911,0.026698018,0.011753893,136.86,479.73,110,94.7,186.04,63.64,0,82.28874133,0.23276712,0.076783371
67,Virgin_Islands,Saint_John,Saint_Thomas,0.02463325,0.022919719,0.001713532,97.385,742.275,110,21.15,19.71,562.37,0,2.106826599,0,0.008841324
68,Virgin_Islands,Saint_John,Tortola,0.017415831,0.011289529,0.006126302,111.075,565.32,110,13.71,47.09,208.46,0,-1.179153658,0.0599726,0.007561684
69,Virgin_Islands,Saint_John,Virgin_Gorda,0.032261713,0.000232668,0.032029046,65.685,454.5,110,38.52,43.69,13.18,0,23.47872511,0.0599726,0.001811409
70,Virgin_Islands,Saint_Thomas,Tortola,0.021011632,0.016642994,0.004368638,120.93,846.505,110,30.77,27.38,353.91,0,10.51053603,0.0599726,0.00127964
71,Virgin_Islands,Saint_Thomas,Virgin_Gorda,0.033872593,8.72E-05,0.033785381,75.54,735.685,110,56.24,63.4,575.55,0,35.82841479,0.0599726,0.010652733
72,Virgin_Islands,Tortola,Virgin_Gorda,0.039253117,0.001068806,0.038184311,89.23,558.73,110,25.53,90.78,221.64,0,9.272434536,0,0.009373093
73,Virgin_Islands,Saint_John,Saint_Croix,0.039130255,0.019552764,0.019577491,158.705,486.32,110,70.34,142.35,50.46,0,59.29715314,0.17279452,0.074971962
74,Virgin_Islands,Saint_Thomas,Saint_Croix,0.022584306,0.000882592,0.021701714,168.56,767.505,110,68.32,122.64,511.91,0,51.90684282,0.17279452,0.066130638
75,Virgin_Islands,Saint_Thomas,Saint_John,0.02463325,0.022919719,0.001713532,97.385,742.275,110,21.15,19.71,562.37,0,2.106826599,0,0.008841324
76,Virgin_Islands,Tortola,Saint_Croix,0.033690445,0.007731779,0.025958666,182.25,590.55,110,80.58,95.26,158,0,68.32086256,0.23276712,0.067410278
77,Virgin_Islands,Tortola,Saint_John,0.017415831,0.011289529,0.006126302,111.075,565.32,110,13.71,47.09,208.46,0,-1.179153658,0.0599726,0.007561684
78,Virgin_Islands,Tortola,Saint_Thomas,0.021011632,0.016642994,0.004368638,120.93,846.505,110,30.77,27.38,353.91,0,10.51053603,0.0599726,0.00127964
79,Virgin_Islands,Virgin_Gorda,Saint_Croix,0.038451911,0.026698018,0.011753893,136.86,479.73,110,94.7,186.04,63.64,0,82.28874133,0.23276712,0.076783371
80,Virgin_Islands,Virgin_Gorda,Saint_John,0.032261713,0.000232668,0.032029046,65.685,454.5,110,38.52,43.69,13.18,0,23.47872511,0.0599726,0.001811409
81,Virgin_Islands,Virgin_Gorda,Saint_Thomas,0.033872593,8.72E-05,0.033785381,75.54,735.685,110,56.24,63.4,575.55,0,35.82841479,0.0599726,0.010652733
82,Virgin_Islands,Virgin_Gorda,Tortola,0.039253117,0.001068806,0.038184311,89.23,558.73,110,25.53,90.78,221.64,0,9.272434536,0,0.009373093
83,Andaman_Nicobar,North_Andaman_Island,Middle_Andaman_Island,1.38E-16,1.38E-16,0,1757.52,5916.5,2.8,80.89,247.28,3480.54,0,42.33717356,0.0470137,0.065008354
84,Andaman_Nicobar,Middle_Andaman_Island,North_Andaman_Island,1.38E-16,1.38E-16,0,1757.52,5916.5,2.8,80.89,247.28,3480.54,0,42.33717356,0.0470137,0.065008354
85,Azores,Crow,Faial,0.042291812,0.002731569,0.039560243,192.37,315.89,11.55,242.53,171.66,196.4,22.04,237.9587257,0.11172603,0.039641189
86,Azores,Crow,Flores,0.029403187,0,0.029403187,154.515,296.715,11.575,29.72,95.95,158.05,21.99,24.31133123,0,0.1010746
87,Azores,Crow,Graciosa,0.028979522,0.015358813,0.013620709,84.97,179.165,11.47,276.96,43.14,77.05,22.2,272.2607172,0.03295891,0.21777544
88,Azores,Crow,Pico,0.010184162,0.002735112,0.00744905,447.21,630.755,11.3005,276.09,681.34,826.13,22.539,271.1976284,0.05547945,0.159091282
89,Azores,Crow,Santa_Maria,0.016655126,0.009180622,0.007474504,111.255,220.335,13.335,605.48,9.43,5.29,18.47,600.6301824,0.91824658,0.107558727
90,Azores,Crow,Sao_Miguel,0.052810256,0.045422135,0.007388121,452.015,674.57,12.285,532.57,690.95,913.76,20.57,527.0242039,0.27868494,0.074613857
91,Azores,Crow,Terceira,0.055611855,0.029561821,0.026050035,260.84,413.87,11.43,353.29,308.6,392.36,22.28,348.349558,0.22057535,0.123992062
92,Azores,Faial,Flores,0.050481748,0.040621834,0.009859914,240.345,394.915,0.555,237.39,75.71,38.35,0.05,232.4115974,0.11172603,0.061433411
93,Azores,Faial,Graciosa,0.045497117,0.020168859,0.025328258,170.8,277.365,0.45,79.88,214.8,273.45,0.16,75.6109834,0.07876712,0.257416629
94,Azores,Faial,Pico,0.048318387,0.016645864,0.031672523,533.04,728.955,0.2805,36.93,509.68,629.73,0.499,32.46789453,0.16720548,0.119450093
95,Azores,Faial,Santa_Maria,0.047445414,0.000259422,0.047185992,197.085,318.535,2.315,363.81,162.23,191.11,3.57,359.3904486,0.80652055,0.147199916
96,Azores,Faial,Sao_Miguel,0.049248163,0.01788051,0.031367653,537.845,772.77,1.265,296.19,519.29,717.36,1.47,291.0744701,0.16695891,0.114255046
97,Azores,Faial,Terceira,0.045422508,0.03300759,0.012414918,346.67,512.07,0.41,127.75,136.94,195.96,0.24,123.2398242,0.10884932,0.163633251
98,Azores,Flores,Graciosa,0.028286701,0.012911462,0.015375239,132.945,258.19,0.475,279.59,139.09,235.1,0.21,274.483589,0.03295891,0.31885004
99,Azores,Flores,Pico,0.023766496,0.001868974,0.021897523,495.185,709.78,0.3055,272.46,585.39,668.08,0.549,267.1605001,0.05547945,0.058016682
100,Azores,Flores,Santa_Maria,0.044178026,0.007516938,0.036661087,159.23,299.36,2.34,601,86.52,152.76,3.52,595.7430541,0.91824658,0.208633327
101,Azores,Flores,Sao_Miguel,0.054379022,0.033435062,0.020943959,499.99,753.595,1.29,530.58,595,755.71,1.42,524.6270757,0.27868494,0.175688457
102,Azores,Flores,Terceira,0.050419453,0.047980733,0.00243872,308.815,492.895,0.435,353.33,212.65,234.31,0.29,347.9824297,0.22057535,0.225066662
103,Azores,Graciosa,Pico,0.03551578,0.029338151,0.00617763,425.64,592.23,0.2005,70.71,724.48,903.18,0.339,66.1198861,0.08843836,0.376866722
104,Azores,Graciosa,Santa_Maria,0.025746715,0.004467507,0.021279208,89.685,181.81,2.235,343.84,52.57,82.34,3.73,339.2924401,0.88528767,0.110216713
105,Azores,Graciosa,Sao_Miguel,0.063725181,0.057984397,0.005740784,430.445,636.045,1.185,261.96,734.09,990.81,1.63,256.7164617,0.24572603,0.143161583
106,Azores,Graciosa,Terceira,0.0454705,0.03288324,0.012587259,239.27,375.345,0.33,77.05,351.74,469.41,0.08,72.41181573,0.18761644,0.093783378
107,Azores,Pico,Santa_Maria,0.024058736,0.009184219,0.014874517,451.925,633.4,2.0655,329.86,671.91,820.84,4.069,325.1193512,0.97372603,0.266650009
108,Azores,Pico,Sao_Miguel,0.045438589,0.045180589,0.000258,792.685,1087.635,1.0155,263.2,9.61,87.63,1.969,257.7633728,0.33416439,0.233705139
109,Azores,Pico,Terceira,0.062988564,0.044472364,0.0185162,601.51,826.935,0.1605,99.01,372.74,433.77,0.259,94.17872685,0.2760548,0.283083344
110,Azores,Santa_Maria,Sao_Miguel,0.052940296,0.038242193,0.014698103,456.73,677.215,3.05,95.97,681.52,908.47,2.1,90.57592682,0.63956164,0.03294487
111,Azores,Santa_Maria,Terceira,0.065989591,0.032734643,0.033254948,265.555,416.515,2.195,269.22,299.17,387.07,3.81,264.4312809,0.69767123,0.016433335
112,Azores,Sao_Miguel,Terceira,0.033099935,0.014264625,0.01883531,606.315,870.75,1.145,185.58,382.35,521.4,1.71,180.0953024,0.05810959,0.049378205
113,Azores,Faial,Crow,0.042291812,0.002731569,0.039560243,192.37,315.89,11.55,242.53,171.66,196.4,22.04,237.9587257,0.11172603,0.039641189
114,Azores,Flores,Crow,0.029403187,0,0.029403187,154.515,296.715,11.575,29.72,95.95,158.05,21.99,24.31133123,0,0.1010746
115,Azores,Flores,Faial,0.050481748,0.040621834,0.009859914,240.345,394.915,0.555,237.39,75.71,38.35,0.05,232.4115974,0.11172603,0.061433411
116,Azores,Graciosa,Crow,0.028979522,0.015358813,0.013620709,84.97,179.165,11.47,276.96,43.14,77.05,22.2,272.2607172,0.03295891,0.21777544
117,Azores,Graciosa,Faial,0.045497117,0.020168859,0.025328258,170.8,277.365,0.45,79.88,214.8,273.45,0.16,75.6109834,0.07876712,0.257416629
118,Azores,Graciosa,Flores,0.028286701,0.012911462,0.015375239,132.945,258.19,0.475,279.59,139.09,235.1,0.21,274.483589,0.03295891,0.31885004
119,Azores,Pico,Crow,0.010184162,0.002735112,0.00744905,447.21,630.755,11.3005,276.09,681.34,826.13,22.539,271.1976284,0.05547945,0.159091282
120,Azores,Pico,Faial,0.048318387,0.016645864,0.031672523,533.04,728.955,0.2805,36.93,509.68,629.73,0.499,32.46789453,0.16720548,0.119450093
121,Azores,Pico,Flores,0.023766496,0.001868974,0.021897523,495.185,709.78,0.3055,272.46,585.39,668.08,0.549,267.1605001,0.05547945,0.058016682
122,Azores,Pico,Graciosa,0.03551578,0.029338151,0.00617763,425.64,592.23,0.2005,70.71,724.48,903.18,0.339,66.1198861,0.08843836,0.376866722
123,Azores,Santa_Maria,Crow,0.016655126,0.009180622,0.007474504,111.255,220.335,13.335,605.48,9.43,5.29,18.47,600.6301824,0.91824658,0.107558727
124,Azores,Santa_Maria,Faial,0.047445414,0.000259422,0.047185992,197.085,318.535,2.315,363.81,162.23,191.11,3.57,359.3904486,0.80652055,0.147199916
125,Azores,Santa_Maria,Flores,0.044178026,0.007516938,0.036661087,159.23,299.36,2.34,601,86.52,152.76,3.52,595.7430541,0.91824658,0.208633327
126,Azores,Santa_Maria,Graciosa,0.025746715,0.004467507,0.021279208,89.685,181.81,2.235,343.84,52.57,82.34,3.73,339.2924401,0.88528767,0.110216713
127,Azores,Santa_Maria,Pico,0.024058736,0.009184219,0.014874517,451.925,633.4,2.0655,329.86,671.91,820.84,4.069,325.1193512,0.97372603,0.266650009
128,Azores,Sao_Miguel,Crow,0.052810256,0.045422135,0.007388121,452.015,674.57,12.285,532.57,690.95,913.76,20.57,527.0242039,0.27868494,0.074613857
129,Azores,Sao_Miguel,Faial,0.049248163,0.01788051,0.031367653,537.845,772.77,1.265,296.19,519.29,717.36,1.47,291.0744701,0.16695891,0.114255046
130,Azores,Sao_Miguel,Flores,0.054379022,0.033435062,0.020943959,499.99,753.595,1.29,530.58,595,755.71,1.42,524.6270757,0.27868494,0.175688457
131,Azores,Sao_Miguel,Graciosa,0.063725181,0.057984397,0.005740784,430.445,636.045,1.185,261.96,734.09,990.81,1.63,256.7164617,0.24572603,0.143161583
132,Azores,Sao_Miguel,Pico,0.045438589,0.045180589,0.000258,792.685,1087.635,1.0155,263.2,9.61,87.63,1.969,257.7633728,0.33416439,0.233705139
133,Azores,Sao_Miguel,Santa_Maria,0.052940296,0.038242193,0.014698103,456.73,677.215,3.05,95.97,681.52,908.47,2.1,90.57592682,0.63956164,0.03294487
134,Azores,Terceira,Crow,0.055611855,0.029561821,0.026050035,260.84,413.87,11.43,353.29,308.6,392.36,22.28,348.349558,0.22057535,0.123992062
135,Azores,Terceira,Faial,0.045422508,0.03300759,0.012414918,346.67,512.07,0.41,127.75,136.94,195.96,0.24,123.2398242,0.10884932,0.163633251
136,Azores,Terceira,Flores,0.050419453,0.047980733,0.00243872,308.815,492.895,0.435,353.33,212.65,234.31,0.29,347.9824297,0.22057535,0.225066662
137,Azores,Terceira,Graciosa,0.0454705,0.03288324,0.012587259,239.27,375.345,0.33,77.05,351.74,469.41,0.08,72.41181573,0.18761644,0.093783378
138,Azores,Terceira,Pico,0.062988564,0.044472364,0.0185162,601.51,826.935,0.1605,99.01,372.74,433.77,0.259,94.17872685,0.2760548,0.283083344
139,Azores,Terceira,Santa_Maria,0.065989591,0.032734643,0.033254948,265.555,416.515,2.195,269.22,299.17,387.07,3.81,264.4312809,0.69767123,0.016433335
140,Azores,Terceira,Sao_Miguel,0.033099935,0.014264625,0.01883531,606.315,870.75,1.145,185.58,382.35,521.4,1.71,180.0953024,0.05810959,0.049378205
141,Bermuda,Devonshire,Hamilton,0.147957475,0.05958908,0.088368395,23.21,90.48,47,2.72,0.36,10.16,0,-2.572895174,0,0.006359291
142,Bermuda,Devonshire,Paget,0.13568434,0.105331051,0.030353289,22.76,82.51,47,3.4,0.54,5.78,0,-1.464947832,0,0.002781296
143,Bermuda,Devonshire,Pembroke,0.748583795,0.133520591,0.615063204,22.125,93.205,47,3.72,1.81,15.61,0,-1.857640186,0,0.002781296
144,Bermuda,Devonshire,Saint_George,0.282564523,0.249892215,0.032672307,16.045,93.515,47,2.84,13.97,16.23,0,-3.655763483,0.03553425,0.005284118
145,Bermuda,Devonshire,Sandys,0.25232174,0.092937346,0.159384394,15.505,94.935,47,10.18,15.05,19.07,0,3.500886107,0,0.004159164
146,Bermuda,Devonshire,Smiths,0.393622623,0.105930237,0.287692386,19.585,81.135,47,2.84,6.89,8.53,0,-2.346225724,0,0.000661469
147,Bermuda,Devonshire,Southampton,0.263650523,0.231992923,0.0316576,18.315,91.77,47,8.2,9.43,12.74,0,2.185175121,0,0.004159164
148,Bermuda,Devonshire,Warwick,0.236360317,0.051259923,0.185100394,21.4,88.225,26.955,6.18,3.26,5.65,40.09,0.798805241,0,0.00746212
149,Bermuda,Hamilton,Paget,0.07178201,0.012289187,0.059492824,22.94,87.59,47,1.83,0.9,15.94,0,-3.315296339,0,0.003577995
150,Bermuda,Hamilton,Pembroke,0.758675451,0.020811946,0.737863505,22.305,98.285,47,1.31,2.17,5.45,0,-4.547988693,0,0.003577995
151,Bermuda,Hamilton,Saint_George,0.266042673,0.149563404,0.116479269,16.225,98.595,47,8.17,14.33,6.07,0,1.39388801,0.03553425,0.011643409
152,Bermuda,Hamilton,Sandys,0.301519995,0.049296218,0.252223777,15.685,100.015,47,8.17,15.41,8.91,0,1.2105376,0,0.010518455
153,Bermuda,Hamilton,Smiths,0.419704011,0.027092726,0.392611285,19.765,86.215,47,5.2,7.25,18.69,0,-0.266574231,0,0.005697822
154,Bermuda,Hamilton,Southampton,0.227838802,0.107671936,0.120166866,18.495,96.85,47,6.09,9.79,2.58,0,-0.205173386,0,0.010518455
155,Bermuda,Hamilton,Warwick,0.283864956,0,0.283864956,21.58,93.305,26.955,3.83,3.62,4.51,40.09,-1.831543266,0,0.001102829
156,Bermuda,Paget,Pembroke,0.736634378,0.037836073,0.698798304,21.855,90.315,47,2.94,1.27,21.39,0,-2.490041351,0,0
157,Bermuda,Paget,Saint_George,0.242678315,0.179171358,0.063506957,15.775,90.625,47,8.29,13.43,22.01,0,1.941835352,0.03553425,0.008065414
158,Bermuda,Paget,Sandys,0.272340208,0.080774143,0.191566066,15.235,92.045,47,8.29,14.51,24.85,0,1.758484942,0,0.00694046
159,Bermuda,Paget,Smiths,0.384604008,0.050514074,0.334089935,19.315,78.245,47,5.39,6.35,2.75,0,0.351373111,0,0.002119827
160,Bermuda,Paget,Southampton,0.22758893,0.164922775,0.062666155,18.045,88.88,47,2.58,8.89,18.52,0,-3.287226044,0,0.00694046
161,Bermuda,Paget,Warwick,0.227522267,2.15E-07,0.227522052,21.13,85.335,26.955,2.58,2.72,11.43,40.09,-2.653595924,0,0.004680824
162,Bermuda,Pembroke,Saint_George,0.688047514,0.001615894,0.68643162,15.14,101.32,47,7.09,12.16,0.62,0,0.029142998,0.03553425,0.008065414
163,Bermuda,Pembroke,Sandys,0.704486718,0.241802849,0.462683869,14.6,102.74,47,7.09,13.24,3.46,0,-0.154207412,0,0.00694046
164,Bermuda,Pembroke,Smiths,0.613847197,0.223125078,0.390722119,18.68,88.94,47,6.39,5.08,24.14,0,0.638680757,0,0.002119827
165,Bermuda,Pembroke,Southampton,0.690110344,0.004291315,0.685819029,17.41,99.575,47,6.42,7.62,2.87,0,-0.159918398,0,0.00694046
