,Archipelago,Island1,Island2,beta_sor,beta_nest,beta_turn,mean_emerse_pres,mean_emerse_past,mean_island_age,Distance_km,diff_emerse_pres,diff_emerse_past,diff_island_age,d_past.y,diif_present_air,diff_past_air
532,French_Polynesia,Tahuata,Ua_Pou,0.055645027,0.032982613,0.022662415,452.955,808.8,2.145,122.32,19.27,11.5,0.21,114.2434072,0.14189041,0.03219738
533,French_Polynesia,Tahuata,Fatu_Hiva,0.352975895,0.035812503,0.317163392,330.19,617.51,1.97,74.99,264.8,394.08,0.14,67.38811028,0.13665753,0.055120956
534,French_Polynesia,Ua_Huka,Ua_Pou,0.046212186,0.021395364,0.024816822,277.31,513.665,1.825,78.86,332.02,578.77,0.85,72.25386441,0.27350685,0.05170002
535,French_Polynesia,Ua_Huka,Fatu_Hiva,0.346564769,0.078933346,0.267631424,154.545,322.375,1.65,200.91,86.49,196.19,0.5,194.7785675,0.00504109,0.074623596
536,French_Polynesia,Ua_Pou,Fatu_Hiva,0.323948065,0.063644832,0.260303233,320.555,611.76,2.075,197.39,245.53,382.58,0.35,189.6467501,0.27854794,0.022923576
537,French_Polynesia,Moorea,Hiva_Oa,0.101480354,0.012738524,0.08874183,427.66,687.905,1.68,1447.67,185.94,541.21,0.34,1441.872454,0.15449315,0.035168267
538,French_Polynesia,Nuku_Hiva,Hiva_Oa,0.063578458,0.063578458,8.91E-16,463.495,827.73,2.87,152.5,114.27,261.56,2.04,144.3847352,0.11843836,0.2013834
539,French_Polynesia,Nuku_Hiva,Moorea,0.112408127,0.07455549,0.037852637,370.525,557.125,2.7,1417.07,71.67,279.65,2.38,1412.345011,0.03605479,0.166215133
540,French_Polynesia,Raiatea,Hiva_Oa,0.350161375,0.076338294,0.273823081,395.935,774.71,2.165,1555.34,249.39,367.6,0.63,1546.323252,0.20175343,0.021050072
541,French_Polynesia,Raiatea,Moorea,0.28391224,0.096658102,0.187254138,302.965,504.105,1.995,191.56,63.45,173.61,0.97,185.9335278,0.04726028,0.014118195
542,French_Polynesia,Raiatea,Nuku_Hiva,0.334503465,0.029049113,0.305454352,338.8,643.93,3.185,1511.22,135.12,106.04,1.41,1503.275809,0.08331507,0.180333328
543,French_Polynesia,Tahaa,Hiva_Oa,0.158602818,0.050416792,0.108186025,381.185,730.265,2.34,1548.66,278.89,456.49,0.98,1540.196983,0.2640548,0.097558212
544,French_Polynesia,Tahaa,Moorea,0.090646129,0.040449725,0.050196404,288.215,459.66,2.17,204.14,92.95,84.72,1.32,199.0672586,0.10956165,0.132726479
545,French_Polynesia,Tahaa,Nuku_Hiva,0.163427871,0.113733693,0.049694179,324.05,599.485,3.36,1502.81,164.62,194.93,1.06,1495.419539,0.14561644,0.298941612
546,French_Polynesia,Tahaa,Raiatea,0.232801861,0.146896212,0.085905649,256.49,546.465,2.655,23.17,29.5,88.89,0.35,14.8780563,0.06230137,0.118608284
547,French_Polynesia,Tahuata,Hiva_Oa,0.058342831,0.058342831,5.57E-16,491.61,886.53,1.945,21.41,58.04,143.96,0.19,12.848473,0.16558904,0.057963943
548,French_Polynesia,Tahuata,Moorea,0.134401722,0.067422855,0.066978867,398.64,615.925,1.775,1430.99,127.9,397.25,0.53,1425.818749,0.01109589,0.09313221
549,French_Polynesia,Tahuata,Nuku_Hiva,0.091274847,0.004800688,0.086474159,434.475,755.75,2.965,158.41,56.23,117.6,1.85,150.9210296,0.04715068,0.259347343
550,French_Polynesia,Tahuata,Raiatea,0.369956522,0.031120598,0.338835924,366.915,702.73,2.26,1537.37,191.35,223.64,0.44,1528.979546,0.03616439,0.079014015
551,French_Polynesia,Tahuata,Tahaa,0.195115107,0.104074015,0.091041092,352.165,658.285,2.435,1532.2,220.85,312.53,0.79,1524.363277,0.09846576,0.039594269
552,French_Polynesia,Ua_Huka,Hiva_Oa,0.072574903,0.002516015,0.070058888,315.965,591.395,1.625,110.43,409.33,734.23,0.45,103.3389302,0.0339726,0.077466583
553,French_Polynesia,Ua_Huka,Moorea,0.090787834,0.015426659,0.075361175,222.995,320.79,1.455,1465.04,223.39,193.02,0.11,1461.339206,0.12052055,0.11263485
554,French_Polynesia,Ua_Huka,Nuku_Hiva,0.060883367,0.060883367,4.43E-16,258.83,460.615,2.645,62.68,295.06,472.67,2.49,56.66148679,0.08446576,0.278849983
555,French_Polynesia,Ua_Huka,Raiatea,0.315832184,0.078091246,0.237740937,191.27,407.595,1.94,1559.77,159.94,366.63,1.08,1552.850004,0.16778083,0.098516655
556,French_Polynesia,Ua_Huka,Tahaa,0.128617697,0.054860788,0.073756909,176.52,363.15,2.115,1550.04,130.44,277.74,1.43,1543.673734,0.2300822,0.020091629
557,French_Polynesia,Ua_Huka,Tahuata,0.101443405,0.052947442,0.048495963,286.945,519.415,1.72,127.7,351.29,590.27,0.64,121.2352246,0.13161644,0.01950264
558,French_Polynesia,Ua_Pou,Hiva_Oa,0.024643943,0.024643943,2.23E-16,481.975,880.78,2.05,78.52,77.31,155.46,0.4,69.81711283,0.30747945,0.025766563
559,French_Polynesia,Ua_Pou,Moorea,0.083307883,0.036814601,0.046493282,389.005,610.175,1.88,1387.07,108.63,385.75,0.74,1381.757389,0.1529863,0.06093483
560,French_Polynesia,Ua_Pou,Nuku_Hiva,0.038995615,0.038995615,2.12E-16,424.84,750,3.07,53.06,36.96,106.1,1.64,45.42966939,0.18904109,0.227149963
561,French_Polynesia,Ua_Pou,Raiatea,0.329335282,0.058864741,0.270470541,357.28,696.98,2.365,1480.41,172.08,212.14,0.23,1471.878186,0.10572602,0.046816635
562,French_Polynesia,Ua_Pou,Tahaa,0.150442688,0.074943616,0.075499072,342.53,652.535,2.54,1471.31,201.58,301.03,0.58,1463.331917,0.04342465,0.071791649
563,French_Polynesia,Ua_Pou,Tahuata,0.055645027,0.032982613,0.022662415,452.955,808.8,2.145,122.32,19.27,11.5,0.21,114.2434072,0.14189041,0.03219738
564,French_Polynesia,Ua_Pou,Ua_Huka,0.046212186,0.021395364,0.024816822,277.31,513.665,1.825,78.86,332.02,578.77,0.85,72.25386441,0.27350685,0.05170002
565,French_Polynesia,Fatu_Hiva,Hiva_Oa,0.328321969,0.083399463,0.244922506,359.21,689.49,1.875,87.69,322.84,538.04,0.05,79.46181592,0.02893151,0.002842987
566,French_Polynesia,Fatu_Hiva,Moorea,0.331935914,0.094774059,0.237161855,266.24,418.885,1.705,1437.92,136.9,3.17,0.39,1433.082092,0.12556164,0.038011254
567,French_Polynesia,Fatu_Hiva,Nuku_Hiva,0.316221614,0.033876584,0.28234503,302.075,558.71,2.895,240.23,208.57,276.48,1.99,233.0743725,0.08950685,0.204226387
568,French_Polynesia,Fatu_Hiva,Raiatea,0.276646079,0.003920424,0.272725655,234.515,505.69,2.19,1546.45,73.45,170.44,0.58,1538.392889,0.17282192,0.023893059
569,French_Polynesia,Fatu_Hiva,Tahaa,0.338538735,0.131608482,0.206930253,219.765,461.245,2.365,1546.6,43.95,81.55,0.93,1539.09662,0.23512329,0.094715225
570,French_Polynesia,Fatu_Hiva,Tahuata,0.352975895,0.035812503,0.317163392,330.19,617.51,1.97,74.99,264.8,394.08,0.14,67.38811028,0.13665753,0.055120956
571,French_Polynesia,Fatu_Hiva,Ua_Huka,0.346564769,0.078933346,0.267631424,154.545,322.375,1.65,200.91,86.49,196.19,0.5,194.7785675,0.00504109,0.074623596
572,French_Polynesia,Fatu_Hiva,Ua_Pou,0.323948065,0.063644832,0.260303233,320.555,611.76,2.075,197.39,245.53,382.58,0.35,189.6467501,0.27854794,0.022923576
573,Islas_Revillagigedo,Isla_Clarion,San_Benedicto,0.464283524,0.001201052,0.463082472,17.745,30.105,10,426.2,16.91,21.83,0,424.7225109,0.64419178,0.056760788
574,Islas_Revillagigedo,Isla_Clarion,Socorro,0.28523343,0.281246171,0.003987259,101.025,131.13,10,398.31,149.65,180.22,0,396.6741965,0.66443836,0.211007309
575,Islas_Revillagigedo,San_Benedicto,Socorro,0.311977121,0.273479483,0.038497638,92.57,120.215,10,58.23,166.56,202.05,0,56.56790702,0.02024658,0.267768097
576,Islas_Revillagigedo,San_Benedicto,Isla_Clarion,0.464283524,0.001201052,0.463082472,17.745,30.105,10,426.2,16.91,21.83,0,424.7225109,0.64419178,0.056760788
577,Islas_Revillagigedo,Socorro,Isla_Clarion,0.28523343,0.281246171,0.003987259,101.025,131.13,10,398.31,149.65,180.22,0,396.6741965,0.66443836,0.211007309
578,Islas_Revillagigedo,Socorro,San_Benedicto,0.311977121,0.273479483,0.038497638,92.57,120.215,10,58.23,166.56,202.05,0,56.56790702,0.02024658,0.267768097
579,Juan_Fernandez,Alejandro_Selkirk_Island,Isla_Santa_Clara,0.953140387,0.942036,0.011104387,40.41,68.505,1.4,5.44,63.68,74.15,0,2.927097803,0.04309589,0.086973714
580,Juan_Fernandez,Alejandro_Selkirk_Island,Robinson_Crusoe_Island,0.616839877,0.41028255,0.206557327,66.76,147.985,1.4,172.76,10.98,84.81,0,168.389852,0.04309589,0.173947429
581,Juan_Fernandez,Isla_Santa_Clara,Robinson_Crusoe_Island,0.984668918,0.984668918,2.97E-16,34.92,110.91,1.4,171.07,52.7,158.96,0,166.1900631,0,0.086973715
582,Juan_Fernandez,Isla_Santa_Clara,Alejandro_Selkirk_Island,0.953140387,0.942036,0.011104387,40.41,68.505,1.4,5.44,63.68,74.15,0,2.927097803,0.04309589,0.086973714
583,Juan_Fernandez,Robinson_Crusoe_Island,Alejandro_Selkirk_Island,0.616839877,0.41028255,0.206557327,66.76,147.985,1.4,172.76,10.98,84.81,0,168.389852,0.04309589,0.173947429
584,Juan_Fernandez,Robinson_Crusoe_Island,Isla_Santa_Clara,0.984668918,0.984668918,2.97E-16,34.92,110.91,1.4,171.07,52.7,158.96,0,166.1900631,0,0.086973715
585,Maldives,Alifu,Alifu_Dhaalu,0.315635226,0.097396898,0.218238328,14.68,1520.115,4,55.33,2.98,97.33,0,15.65939673,0.02512328,0
586,Maldives,Alifu,Baa,0.637590452,0.517129684,0.120460768,22.87,1412.71,4,133.5,13.4,312.14,0,96.49033589,0.00068493,0
587,Maldives,Alifu,Dhaalu,0.187416848,0.077567412,0.109849436,12.995,1307.82,4,140.95,6.35,521.92,0,104.3859102,0.05372602,0
588,Maldives,Alifu,Faafu,0.799450092,0.626974494,0.172475598,14.275,1442.285,4,98.21,3.79,252.99,0,59.65219441,0.05372602,0
589,Maldives,Alifu,Gaaf_Alif,0.922007917,0.922007917,2.16E-15,18.725,1661.765,4,365.16,5.11,185.97,0,324.0512598,0.02465753,0
590,Maldives,Alifu,Gaafu_Dhaalu,0.238775853,0.238775853,0,26.865,1216.685,4,419.09,21.39,704.19,0,385.8807158,0.03561643,0
591,Maldives,Alifu,Haa_Dhaalu,0.116253197,0.0954321,0.020821097,15.95,1555.715,4,276.81,0.44,26.13,0,236.8105887,0.02372603,0
592,Maldives,Alifu,Kaafu,0.763857547,0.713617685,0.050239862,18.95,1453.895,4,90.27,5.56,229.77,0,52.17728781,0.02841095,0.023658896
593,Maldives,Alifu,Laamu,0.279057155,0.050949537,0.228107617,24.105,1315.88,4,251.66,15.87,505.8,0,216.3814403,0.03082191,0
594,Maldives,Alifu,Lhaviyani,0.546598863,0.475678588,0.070920275,26.915,1302.135,4,158.76,21.49,533.29,0,123.9896224,0.00780822,0.044960928
595,Maldives,Alifu,Raa,0.831387464,0.406839943,0.424547521,25,1292.57,4,170.17,17.66,552.42,0,135.3873291,0.00534246,0
596,Maldives,Alifu,Seenu,0.514325345,0.324491978,0.189833367,16.845,1554.95,4,527.78,1.35,27.66,0,487.915467,0.02627397,0
597,Maldives,Alifu,Shaviyani,0.39066377,0.167890495,0.222773275,13.93,1025.065,4,230.18,4.48,1087.43,0,199.6532478,0.02372603,0.037539148
598,Maldives,Alifu,Thaa,0.238775853,0.238775853,0,20.03,1350.19,4,190.65,7.72,437.18,0,154.3510822,0.02309589,0.031080675
599,Maldives,Alifu_Dhaalu,Baa,0.556868448,0.443120862,0.113747586,21.38,1364.045,4,176.5,16.38,214.81,0,139.9749487,0.02443835,0
600,Maldives,Alifu_Dhaalu,Dhaalu,0.339077448,0.17510854,0.163968908,11.505,1259.155,4,86.2,3.37,424.59,0,50.12052302,0.02860274,0
601,Maldives,Alifu_Dhaalu,Faafu,0.819282453,0.751503063,0.06777939,12.785,1393.62,4,88.17,0.81,155.66,0,50.09680719,0.02860274,0
602,Maldives,Alifu_Dhaalu,Gaaf_Alif,0.938759365,0.938759365,1.98E-15,17.235,1613.1,4,316.85,8.09,283.3,0,276.2258726,0.00046575,0
603,Maldives,Alifu_Dhaalu,Gaafu_Dhaalu,0.399922627,0.327206009,0.072716618,25.375,1168.02,4,355.99,24.37,606.86,0,323.2653286,0.01049315,0
604,Maldives,Alifu_Dhaalu,Haa_Dhaalu,0.293254736,0.198623336,0.0946314,14.46,1507.05,4,332.01,2.54,71.2,0,292.4952015,0.04884931,0
605,Maldives,Alifu_Dhaalu,Kaafu,0.691512831,0.691511036,1.80E-06,17.46,1405.23,4,125.59,8.54,132.44,0,87.98190058,0.00328767,0.023658896
606,Maldives,Alifu_Dhaalu,Laamu,0.396794828,0.140609084,0.256185744,22.615,1267.215,4,198.87,18.85,408.47,0,164.0760531,0.00569863,0
607,Maldives,Alifu_Dhaalu,Lhaviyani,0.426205935,0.40503828,0.021167656,25.425,1253.47,4,211.7,24.47,435.96,0,177.4142352,0.0329315,0.044960928
608,Maldives,Alifu_Dhaalu,Raa,0.767067141,0.755161746,0.011905395,23.51,1243.905,4,221.27,20.64,455.09,0,186.9719419,0.01978082,0
609,Maldives,Alifu_Dhaalu,Seenu,0.523322851,0.195106971,0.32821588,15.355,1506.285,4,470.46,4.33,69.67,0,431.0800798,0.00115069,0
610,Maldives,Alifu_Dhaalu,Shaviyani,0.251662237,0.07760048,0.174061757,12.44,976.4,4,286.52,1.5,990.1,0,256.4778606,0.04884931,0.037539148
611,Maldives,Alifu_Dhaalu,Thaa,0.399922627,0.327206009,0.072716618,18.54,1301.525,4,133.82,10.7,339.85,0,98.00569496,0.00202739,0.031080675
612,Maldives,Baa,Dhaalu,0.672695813,0.587445546,0.085250268,19.695,1151.75,4,254.16,19.75,209.78,0,220.7414622,0.05304109,0
613,Maldives,Baa,Faafu,0.932418671,0.910664826,0.021753845,20.975,1286.215,4,220.68,17.19,59.15,0,185.2677463,0.05304109,0
614,Maldives,Baa,Gaaf_Alif,0.979160727,0.979160727,1.80E-15,25.425,1505.695,4,474.36,8.29,498.11,0,436.3968118,0.0239726,0
615,Maldives,Baa,Gaafu_Dhaalu,0.736098551,0.695583169,0.040515382,33.565,1060.615,4,525.64,7.99,392.05,0,495.5762678,0.0349315,0
616,Maldives,Baa,Haa_Dhaalu,0.667782729,0.612303279,0.05547945,22.65,1399.645,4,164.59,13.84,286.01,0,127.7361406,0.02441096,0
617,Maldives,Baa,Kaafu,0.294831928,0.291860646,0.002971282,25.65,1297.825,4,97.03,7.84,82.37,0,62.08283974,0.02772602,0.023658896
618,Maldives,Baa,Laamu,0.673705554,0.554463789,0.119241766,30.805,1159.81,4,353.39,2.47,193.66,0,321.2569922,0.03013698,0
619,Maldives,Baa,Lhaviyani,0.259655544,0.090273729,0.169381815,33.615,1146.065,4,70.72,8.09,221.15,0,39.09517432,0.00849315,0.044960928
620,Maldives,Baa,Raa,0.920748063,0.850035251,0.070712812,31.7,1136.5,4,55.61,4.26,240.28,0,23.97288107,0.00465753,0
621,Maldives,Baa,Seenu,0.293769271,0.229377592,0.06439168,23.545,1398.88,4,634.49,12.05,284.48,0,597.7710189,0.02558904,0
622,Maldives,Baa,Shaviyani,0.544584595,0.338066164,0.20651843,20.63,868.995,4,120.12,17.88,775.29,0,92.73879972,0.02441096,0.037539148
623,Maldives,Baa,Thaa,0.736098551,0.695583169,0.040515382,26.73,1194.12,4,298.93,5.68,125.04,0,265.7766341,0.02241096,0.031080675
624,Maldives,Dhaalu,Faafu,0.737849935,0.66715839,0.070691545,11.1,1181.325,4,37.83,2.56,268.93,0,2.863320698,0,0
625,Maldives,Dhaalu,Gaaf_Alif,0.907804402,0.907804402,7.19E-16,15.55,1400.805,4,232.62,11.46,707.89,0,195.1023861,0.02906849,0
626,Maldives,Dhaalu,Gaafu_Dhaalu,0.154858312,0.154858312,1.90E-16,23.69,955.725,4,283.02,27.74,182.27,0,253.4018421,0.01810959,0
627,Maldives,Dhaalu,Haa_Dhaalu,0.101305274,0.009453926,0.091851348,12.775,1294.755,4,408.03,5.91,495.79,0,371.621715,0.07745205,0
628,Maldives,Dhaalu,Kaafu,0.78752227,0.784973604,0.002548666,15.775,1192.935,4,184.84,11.91,292.15,0,150.3384141,0.02531507,0.023658896
629,Maldives,Dhaalu,Laamu,0.151526215,0.018426753,0.133099462,20.93,1054.92,4,119.99,22.22,16.12,0,88.30256656,0.02290411,0
630,Maldives,Dhaalu,Lhaviyani,0.610162778,0.5242874,0.085875379,23.74,1041.175,4,279.68,27.84,11.37,0,248.5007487,0.06153424,0.044960928
631,Maldives,Dhaalu,Raa,0.804660338,0.380112817,0.424547521,21.825,1031.61,4,297.07,24.01,30.5,0,265.8784554,0.04838356,0
632,Maldives,Dhaalu,Seenu,0.518731109,0.428877858,0.089853251,13.67,1293.99,4,394.22,7.7,494.26,0,357.9465933,0.02745205,0
633,Maldives,Dhaalu,Shaviyani,0.402434684,0.253123267,0.149311416,10.755,764.105,4,362.71,1.87,565.51,0,335.7743741,0.07745205,0.037539148
634,Maldives,Dhaalu,Thaa,0.154858312,0.154858312,1.90E-16,16.855,1089.23,4,59.46,14.07,84.74,0,26.75220847,0.03063013,0.031080675
635,Maldives,Faafu,Gaaf_Alif,0.762769883,0.284429956,0.478339927,16.83,1535.27,4,268.43,8.9,438.96,0,228.9186703,0.02906849,0
636,Maldives,Faafu,Gaafu_Dhaalu,0.696949651,0.523772954,0.173176697,24.97,1090.19,4,320.15,25.18,451.2,0,288.5381263,0.01810959,0
637,Maldives,Faafu,Haa_Dhaalu,0.762374388,0.589835501,0.172538886,14.055,1429.22,4,370.22,3.35,226.86,0,331.8179991,0.07745205,0
638,Maldives,Faafu,Kaafu,0.961602475,0.961602475,0,17.055,1327.4,4,148.5,9.35,23.22,0,112.0046983,0.02531507,0.023658896
639,Maldives,Faafu,Laamu,0.732094046,0.7172394,0.014854646,22.21,1189.385,4,153.03,19.66,252.81,0,119.3488507,0.02290411,0
640,Maldives,Faafu,Lhaviyani,0.923306574,0.823317544,0.09998903,25.02,1175.64,4,248.12,25.28,280.3,0,214.9470328,0.06153424,0.044960928
641,Maldives,Faafu,Raa,0.925925245,0.009071041,0.916854205,23.105,1166.075,4,264.44,21.45,299.43,0,231.2547396,0.04838356,0
642,Maldives,Faafu,Seenu,0.902355481,0.778412122,0.123943358,14.95,1428.455,4,430.65,5.14,225.33,0,392.3828775,0.02745205,0
643,Maldives,Faafu,Shaviyani,0.836723328,0.836723328,0,12.035,898.57,4,330.62,0.69,834.44,0,301.6906582,0.07745205,0.037539148
644,Maldives,Faafu,Thaa,0.696949651,0.523772954,0.173176697,18.135,1223.695,4,93.31,11.51,184.19,0,58.60849264,0.03063013,0.031080675
645,Maldives,Gaaf_Alif,Gaafu_Dhaalu,0.876110651,0.876110651,0,29.42,1309.67,4,52.24,16.28,890.16,0,18.07719172,0.0109589,0
646,Maldives,Gaaf_Alif,Haa_Dhaalu,0.905955886,0.905955886,1.80E-16,18.505,1648.7,4,637.48,5.55,212.1,0,596.5270646,0.04838356,0
647,Maldives,Gaaf_Alif,Kaafu,0.988544506,0.988544506,3.60E-16,21.505,1546.88,4,405.69,0.45,415.74,0,366.6437637,0.00375342,0.023658896
648,Maldives,Gaaf_Alif,Laamu,0.91147235,0.91147235,1.80E-16,26.66,1408.865,4,124.42,10.76,691.77,0,88.18791615,0.00616438,0
649,Maldives,Gaaf_Alif,Lhaviyani,0.974144363,0.974144363,1.80E-16,29.47,1395.12,4,505.29,16.38,719.26,0,469.5660983,0.03246575,0.044960928
650,Maldives,Gaaf_Alif,Raa,0.855518968,0.233346263,0.622172705,27.555,1385.555,4,527.85,12.55,738.39,0,492.113805,0.01931507,0
651,Maldives,Gaaf_Alif,Seenu,0.965855005,0.965855005,3.60E-16,19.4,1647.935,4,162.31,3.76,213.63,0,121.4919429,0.00161644,0
652,Maldives,Gaaf_Alif,Shaviyani,0.949010489,0.949010489,1.26E-15,16.485,1118.05,4,596.3,9.59,1273.4,0,564.8197237,0.04838356,0.037539148
653,Maldives,Gaaf_Alif,Thaa,0.876110651,0.876110651,0,22.585,1443.175,4,177.21,2.61,623.15,0,139.9575581,0.00156164,0.031080675
654,Maldives,Gaafu_Dhaalu,Haa_Dhaalu,0.144681443,0.144681443,7.60E-16,26.645,1203.62,4,695.74,21.83,678.06,0,662.6865206,0.05934246,0
655,Maldives,Gaafu_Dhaalu,Kaafu,0.839524559,0.839524559,0,29.645,1101.8,4,462.84,15.83,474.42,0,431.6932197,0.00720548,0.023658896
656,Maldives,Gaafu_Dhaalu,Laamu,0.175536409,0.175536409,1.90E-16,34.8,963.785,4,179.73,5.52,198.39,0,151.3973722,0.00479452,0
657,Maldives,Gaafu_Dhaalu,Lhaviyani,0.668981452,0.668981452,0,37.61,950.04,4,560.62,0.1,170.9,0,532.7955543,0.04342465,0.044960928
658,Maldives,Gaafu_Dhaalu,Raa,0.748705159,0.324157638,0.424547521,35.695,940.475,4,586.48,3.73,151.77,0,558.643261,0.03027397,0
659,Maldives,Gaafu_Dhaalu,Seenu,0.583497636,0.583497636,1.90E-16,27.54,1202.855,4,104.68,20.04,676.53,0,71.7613989,0.00934246,0
660,Maldives,Gaafu_Dhaalu,Shaviyani,0.432481361,0.432481361,0,24.625,672.97,4,649.59,25.87,383.24,0,626.0091797,0.05934246,0.037539148
661,Maldives,Gaafu_Dhaalu,Thaa,3.80E-16,0,3.80E-16,30.725,998.095,4,236.53,13.67,267.01,0,207.1770141,0.01252054,0.031080675
662,Maldives,Haa_Dhaalu,Kaafu,0.790909899,0.790909899,0,18.73,1440.83,4,246.31,6,203.64,0,208.3730925,0.05213698,0.023658896
663,Maldives,Haa_Dhaalu,Laamu,0.203923642,0.026026974,0.177896668,23.885,1302.815,4,519.71,16.31,479.67,0,484.587245,0.05454794,0
664,Maldives,Haa_Dhaalu,Lhaviyani,0.580484655,0.580484655,1.42E-16,26.695,1289.07,4,152.22,21.93,507.16,0,117.6054271,0.01591781,0.044960928
665,Maldives,Haa_Dhaalu,Raa,0.801260226,0.376712705,0.424547521,24.78,1279.505,4,115.6,18.1,526.29,0,80.97313388,0.02906849,0
666,Maldives,Haa_Dhaalu,Seenu,0.527364101,0.43501801,0.092346091,16.625,1541.885,4,806.24,1.79,1.53,0,766.5312717,0.05,0
667,Maldives,Haa_Dhaalu,Shaviyani,0.37226023,0.278102913,0.094157317,13.71,1012,4,57.47,4.04,1061.3,0,27.09905252,0,0.037539148
668,Maldives,Haa_Dhaalu,Thaa,0.144681443,0.144681443,7.60E-16,19.81,1337.125,4,465.47,8.16,411.05,0,429.3268869,0.04682192,0.031080675
669,Maldives,Kaafu,Laamu,0.784964921,0.756876426,0.028088495,26.885,1200.995,4,283.14,10.31,276.03,0,249.9239441,0.00241096,0.023658896
670,Maldives,Kaafu,Lhaviyani,0.389080309,0.389007706,7.26E-05,29.695,1187.25,4,102.89,15.93,303.52,0,70.18212624,0.03621917,0.021302032
671,Maldives,Kaafu,Raa,0.952648327,0.947891948,0.004756379,27.78,1177.685,4,137.56,12.1,322.65,0,104.839833,0.02306849,0.023658896
672,Maldives,Kaafu,Seenu,0.50187639,0.50187639,2.00E-16,19.625,1440.065,4,569.33,4.21,202.11,0,531.5279709,0.00213698,0.023658896
673,Maldives,Kaafu,Shaviyani,0.639748644,0.637894073,0.001854572,16.71,910.18,4,194.88,10.04,857.66,0,166.4157516,0.05213698,0.061198044
674,Maldives,Kaafu,Thaa,0.839524559,0.839524559,7.60E-16,22.81,1235.305,4,232.56,2.16,207.41,0,198.323586,0.00531506,0.054739571
675,Maldives,Laamu,Lhaviyani,0.649999386,0.443832584,0.206166802,34.85,1049.235,4,382.8,5.62,27.49,0,352.9062787,0.03863013,0.044960928
676,Maldives,Laamu,Raa,0.81145966,0.386912138,0.424547521,32.935,1039.67,4,407.49,1.79,46.62,0,377.5839855,0.02547945,0
677,Maldives,Laamu,Seenu,0.587181447,0.343973148,0.243208298,24.78,1302.05,4,286.92,14.52,478.14,0,251.9321233,0.00454794,0
678,Maldives,Laamu,Shaviyani,0.379734477,0.238891951,0.140842526,21.865,772.165,4,469.4,20.35,581.63,0,443.7499041,0.05454794,0.037539148
679,Maldives,Laamu,Thaa,0.175536409,0.175536409,1.90E-16,27.965,1097.29,4,63.33,8.15,68.62,0,31.90773851,0.00772602,0.031080675
680,Maldives,Lhaviyani,Raa,0.89580304,0.88826335,0.00753969,35.745,1025.925,4,70.74,3.83,19.13,0,41.34216757,0.01315068,0.044960928
681,Maldives,Lhaviyani,Seenu,0.329259653,0.109387723,0.21987193,27.59,1288.305,4,668.4,20.14,505.63,0,633.9203054,0.03408219,0.044960928
682,Maldives,Lhaviyani,Shaviyani,0.405599759,0.296461963,0.109137797,24.675,758.42,4,84.93,25.97,554.14,0,59.78808622,0.01591781,0.082500076
683,Maldives,Lhaviyani,Thaa,0.668981452,0.668981452,5.70E-16,30.775,1083.545,4,327.76,13.77,96.11,0,296.8459206,0.03090411,0.076041603
684,Maldives,Raa,Seenu,0.904256443,0.603682001,0.300574442,25.675,1278.74,4,687.47,16.31,524.76,0,652.9780122,0.02093151,0
685,Maldives,Raa,Shaviyani,0.813051705,0.751164835,0.06188687,22.76,748.855,4,66.45,22.14,535.01,0,41.29579297,0.02906849,0.037539148
686,Maldives,Raa,Thaa,0.748705159,0.324157638,0.424547521,28.86,1073.98,4,350.53,9.94,115.24,0,319.6036274,0.01775343,0.031080675
687,Maldives,Seenu,Shaviyani,0.581141033,0.106019346,0.475121688,14.605,1011.235,4,758.92,5.83,1059.77,0,728.6839308,0.05,0.037539148
688,Maldives,Seenu,Thaa,0.583497636,0.583497636,3.80E-16,20.705,1336.36,4,341.2,6.37,409.52,0,305.1917652,0.00317808,0.031080675
689,Maldives,Shaviyani,Thaa,0.432481361,0.432481361,0,17.79,806.475,4,382.31,12.2,650.25,0,355.639546,0.04682192,0.006458473
690,Maldives,Alifu_Dhaalu,Alifu,0.315635226,0.097396898,0.218238328,14.68,1520.115,4,55.33,2.98,97.33,0,15.65939673,0.02512328,0
691,Maldives,Baa,Alifu,0.637590452,0.517129684,0.120460768,22.87,1412.71,4,133.5,13.4,312.14,0,96.49033589,0.00068493,0
692,Maldives,Baa,Alifu_Dhaalu,0.556868448,0.443120862,0.113747586,21.38,1364.045,4,176.5,16.38,214.81,0,139.9749487,0.02443835,0
693,Maldives,Dhaalu,Alifu,0.187416848,0.077567412,0.109849436,12.995,1307.82,4,140.95,6.35,521.92,0,104.3859102,0.05372602,0
694,Maldives,Dhaalu,Alifu_Dhaalu,0.339077448,0.17510854,0.163968908,11.505,1259.155,4,86.2,3.37,424.59,0,50.12052302,0.02860274,0
695,Maldives,Dhaalu,Baa,0.672695813,0.587445546,0.085250268,19.695,1151.75,4,254.16,19.75,209.78,0,220.7414622,0.05304109,0
696,Maldives,Faafu,Alifu,0.799450092,0.626974494,0.172475598,14.275,1442.285,4,98.21,3.79,252.99,0,59.65219441,0.05372602,0
697,Maldives,Faafu,Alifu_Dhaalu,0.819282453,0.751503063,0.06777939,12.785,1393.62,4,88.17,0.81,155.66,0,50.09680719,0.02860274,0
698,Maldives,Faafu,Baa,0.932418671,0.910664826,0.021753845,20.975,1286.215,4,220.68,17.19,59.15,0,185.2677463,0.05304109,0
